gold_id,latitude,longitude
Go0682914,40.8,-77.84
Go0682915,32.76,-117
Go0682916,39.76,-75.57
Go0682917,32.8,-79.77
Go0682918,39.97,-74.95
Go0682919,41.96,-98.06
Go0682920,42.1,-72.33
Go0682921,45.75,-88
Go0682922,42.53,-92.45
Go0682923,32.76,-117
Go0682924,45.31,-95.6
Go0682925,39.09,-79.68
Go0682926,47.91,-97.63
Go0682927,32.33,-106.71
Go0682928,44.81,-72.28
Go0682929,42.73,-70.99
Go0682930,45.34,-111.73
Go0682931,36.14,-115.23
Go0682932,40.66,-111.49
Go0682933,42.45,-76.5
Go0682934,47.78,-97.1
Go0682935,32.42,-90.12
Go0682936,42.45,-76.5
Go0682937,38.96,-83.56
Go0682938,46.9,-122.56
Go0682939,41.99,-87.67
Go0682940,61.4,-149.46
Go0682941,39.17,-119.78
Go0682942,32.76,-117
Go0682943,45.34,-111.73
Go0682944,49.237465,16.579685
Go0682945,49.237465,16.579685
Go0682946,49.237465,16.579685
Go0682947,49.237465,16.579685
Go0683032,49.237465,16.579685
Go0683033,49.237465,16.579685
Go0683034,49.237465,16.579685
Go0683035,49.237465,16.579685
Go0683036,49.237465,16.579685
Go0683037,49.237465,16.579685
Go0683038,49.237465,16.579685
Go0683039,49.237465,16.579685
Go0683040,49.237465,16.579685
Go0683043,33.9783,132.80083
Go0683044,33.9783,132.80083
Go0683045,33.9783,132.80083
Go0683069,24.75,69.93
Go0683084,36.0662,120.383
Go0683090,35.76,115.04
Go0683091,28.06,107.02
Go0683093,28.08,121.2
Go0683094,29.98,122.38
Go0683095,21.58,109.15
Go0683097,37.35201498,127.1229237
Go0683112,16.4023,120.596
Go0683113,35.6969371,139.7190195
Go0683114,35.6969371,139.7190195
Go0683115,35.6969371,139.7190195
Go0683116,35.6969371,139.7190195
Go0683117,35.6969371,139.7190195
Go0683118,35.6969371,139.7190195
Go0683119,35.6969371,139.7190195
Go0683120,35.6969371,139.7190195
Go0683121,35.6969371,139.7190195
Go0683122,35.6969371,139.7190195
Go0683123,35.6969371,139.7190195
Go0683124,35.6969371,139.7190195
Go0683125,35.6969371,139.7190195
Go0683126,35.6969371,139.7190195
Go0683127,35.6969371,139.7190195
Go0683128,35.6969371,139.7190195
Go0683129,35.6969371,139.7190195
Go0683131,56.1304,-106.3468
Go0683140,38.77,-121.32
Go0683141,38.63,-121.26
Go0683142,39.23,-121.1
Go0683144,35.824207,127.06105
Go0683145,35.824207,127.06105
Go0683146,35.824207,127.06105
Go0683159,-34.40541,118.93713
Go0683160,-34.40541,118.93713
Go0683161,-34.40541,118.93713
Go0683162,-32.36305833,117.0155556
Go0683163,-32.36305833,117.0155556
Go0683164,-32.36305833,117.0155556
Go0683165,-32.36305833,117.0155556
Go0683166,-32.36305833,117.0155556
Go0683167,-32.36305833,117.0155556
Go0683168,-32.36305833,117.0155556
Go0683169,-32.36305833,117.0155556
Go0683170,-32.36305833,117.0155556
Go0683171,-32.36305833,117.0155556
Go0683172,-32.36305833,117.0155556
Go0683173,-32.36305833,117.0155556
Go0683174,-32.36305833,117.0155556
Go0683175,-32.36305833,117.0155556
Go0683176,-29.01670833,115.6838889
Go0683177,-29.01670833,115.6838889
Go0683178,-29.01670833,115.6838889
Go0683179,-29.01670833,115.6838889
Go0683180,-29.01670833,115.6838889
Go0683181,-29.01670833,115.6838889
Go0683182,-29.01670833,115.6838889
Go0683183,-29.01670833,115.6838889
Go0683184,-29.01670833,115.6838889
Go0683185,-29.01670833,115.6838889
Go0683186,-29.01670833,115.6838889
Go0683187,-29.01670833,115.6838889
Go0683188,-29.01670833,115.6838889
Go0683189,-32.33258889,117.3416667
Go0683190,-32.33258889,117.3416667
Go0683191,-32.33258889,117.3416667
Go0683192,-32.33258889,117.3416667
Go0683193,-32.33258889,117.3416667
Go0683194,-32.33258889,117.3416667
Go0683195,-32.33258889,117.3416667
Go0683196,-33.60435,121.79052
Go0683197,-33.60435,121.79052
Go0683198,-33.60435,121.79052
Go0683199,-33.60435,121.79052
Go0683200,-33.506944,121.083056
Go0683201,-33.506944,121.083056
Go0683202,-33.506944,121.083056
Go0683203,-33.506944,121.083056
Go0683204,-32.0503,118.1230556
Go0683206,-2.6667,-82.7167
Go0683207,-2.6667,-82.7167
Go0683208,-2.6667,-82.7167
Go0683228,-33.7813,151.2906
Go0683229,-34.1192,151.2267
Go0683230,-34.1276,151.2359
Go0683231,-36.2504,153.26225
Go0683232,-34.84225,151.34422
Go0683233,-32.4771,154.47957
Go0683234,-32.47438,154.10163
Go0683235,-32.46452,153.70453
Go0683236,-28.01995,154.03263
Go0683245,1.377965,103.633168
Go0683281,34.0734,134.5481
Go0683285,52.3836,6.014719
Go0683286,55.67025,10.33333
Go0683295,25.0453,102.7097
Go0683296,25.0453,102.7097
Go0683297,23.1317,113.2663
Go0683301,41.24,-81.51
Go0683302,41.24,-81.51
Go0683303,41.24,-81.51
Go0683304,41.24,-81.51
Go0683305,41.24,-81.51
Go0683306,41.24,-81.51
Go0683310,3.69,63.83
Go0683311,3.69,63.83
Go0683312,6.8,60.17
Go0683315,37.6798,126.7973
Go0683316,37.6798,126.7973
Go0683317,41.20885,-8.53549
Go0683318,40.64451,-7.77013
Go0683321,41.1579,-8.6291
Go0683322,81.47,-164.94
Go0683323,74.37,-157.53
Go0683324,24.885658,54.103783
Go0683335,35.6026,126.9059
Go0683336,36.5802,128.78
Go0683362,64.876509,-147.666514
Go0683363,64.876108,-147.667695
Go0683364,64.876108,-147.667695
Go0683365,64.875646,-147.668981
Go0683366,64.875646,-147.668981
Go0683368,36.5302832,128.3628987
Go0683403,44.27,85.94
Go0683404,-34.888591,-55.030316
Go0683469,16.56636,107.57553
Go0683475,-12.52902,-41.57165
Go0683476,-21.6013,-48.3614
Go0683477,-23.22,143.47
Go0683478,32.4279,53.688
Go0683480,-21.9936,-47.4234
Go0683481,7.14,80.37
Go0683483,12.9235,-85.8397
Go0683484,11.18,-74.1
Go0683486,-29.6817,152.9337
Go0683487,46.15,14.59
Go0683488,46.15,14.59
Go0683539,47.2353,8.3499
Go0683540,47.6182,9.1387
Go0683543,22.651,114.515
Go0683563,35.86,104.2
Go0683573,18.24,109.36
Go0683574,18.24,109.36
Go0683575,18.24,109.36
Go0683576,18.24,109.36
Go0683577,18.24,109.36
Go0683578,18.24,109.36
Go0683579,18.24,109.36
Go0683580,18.24,109.36
Go0683581,18.24,109.36
Go0683582,18.24,109.36
Go0683583,18.24,109.36
Go0683584,18.24,109.36
Go0683585,18.24,109.36
Go0683586,18.24,109.36
Go0683587,18.24,109.36
Go0683588,18.24,109.36
Go0683589,18.24,109.36
Go0683590,18.24,109.36
Go0683591,18.24,109.36
Go0683592,18.24,109.36
Go0683593,14.0034,100.6647
Go0683605,36.6209,101.7801
Go0683607,36.6209,101.7801
Go0683667,41.406,-72.906
Go0683668,41.406,-72.906
Go0683753,24.88,102.83
Go0683754,25.07,103.38
Go0683760,27,110
Go0683761,27,110
Go0683762,27,110
Go0683763,27,110
Go0683764,27,110
Go0683765,27,110
Go0683766,27,110
Go0683767,27,110
Go0683768,27,110
Go0683769,27,110
Go0683770,27,110
Go0683771,27,110
Go0683772,27,110
Go0683773,27,110
Go0683774,27,110
Go0683775,27,110
Go0683776,27,110
Go0683777,27,110
Go0683778,27,110
Go0683779,27,110
Go0683780,27,110
Go0683781,27,110
Go0683782,27,110
Go0683783,27,110
Go0683784,27,110
Go0683785,27,110
Go0683786,27,110
Go0683787,27,110
Go0683788,27,110
Go0683789,27,110
Go0683790,27,110
Go0683791,27,110
Go0683792,27,110
Go0683793,27,110
Go0683794,27,110
Go0683795,27,110
Go0683796,27,110
Go0683797,27,110
Go0683798,27,110
Go0683799,27,110
Go0683800,27,110
Go0683801,27,110
Go0683802,27,110
Go0683803,27,110
Go0683804,27,110
Go0683805,27,110
Go0683818,41.18,36.15
Go0683819,38.56,33.25
Go0683820,38.56,33.25
Go0683821,41.18,36.15
Go0683822,41.18,36.15
Go0683823,41.18,36.15
Go0683824,41.18,36.15
Go0683825,41.18,36.15
Go0683826,41.18,36.15
Go0683827,41.18,36.15
Go0683828,41.18,36.15
Go0683829,41.18,36.15
Go0683830,41.18,36.15
Go0683831,41.18,36.15
Go0683832,41.18,36.15
Go0683833,41.18,36.15
Go0683834,41.18,36.15
Go0683835,41.18,36.15
Go0683836,41.18,36.15
Go0683837,41.18,36.15
Go0683838,41.18,36.15
Go0683839,41.18,36.15
Go0683840,41.18,36.15
Go0683841,41.18,36.15
Go0683842,41.18,36.15
Go0683854,41.42361111,-72.43138889
Go0683855,41.42361111,-72.43138889
Go0683856,10.82777778,78.81361111
Go0683857,10.82777778,78.81361111
Go0683858,10.82777778,78.81361111
Go0683859,10.36083333,77.96166667
Go0683860,43.78194444,-71.68388889
Go0683861,43.78194444,-71.68388889
Go0683862,47.3,-122.51
Go0683879,32.8328,-117.2713
Go0683897,-62.14,-58.45
Go0683898,-62.14,-58.45
Go0683899,14.929319,100.348091
Go0683900,14.929319,100.348091
Go0683901,43.28,5.4
Go0683903,44.216667,-74.466667
Go0683907,43.216667,-71.2
Go0683908,62.866667,27.166667
Go0683909,62.86,27.16
Go0683910,52.3132,7.1427
Go0683912,52.320319,7.159997
Go0683913,52.162016,4.591356
Go0683914,53.992054,10.35429
Go0683916,44.83,-73.13
Go0683918,30.23,109.28
Go0683919,30.23,109.28
Go0683920,30.23,109.28
Go0683921,43.2953824,-77.7412708
Go0683922,35.5052,133.7132
Go0683923,35.5052,133.7132
Go0683924,40.8467,140.7164
Go0683925,40.8467,140.7164
Go0683926,24.7193,125.467
Go0683927,36.35111,127.385
Go0683928,43.28991305,5.40090649
Go0683929,43.28991305,5.40090649
Go0683930,43.28991305,5.40090649
Go0683931,43.28991305,5.40090649
Go0683932,43.28991305,5.40090649
Go0683933,48.398929,11.721715
Go0683934,54.16022914,10.43389616
Go0683935,48.398929,11.721715
Go0683936,48.398929,11.721715
Go0683937,43.6211,-84.6824
Go0683938,43.6211,-84.6824
Go0683939,43.6211,-84.6824
Go0683940,43.6211,-84.6824
Go0683941,43.6211,-84.6824
Go0683942,43.6211,-84.6824
Go0683943,43.6211,-84.6824
Go0683944,43.6211,-84.6824
Go0683945,43.6211,-84.6824
Go0683946,43.6211,-84.6824
Go0683947,43.6211,-84.6824
Go0683948,43.6211,-84.6824
Go0684034,40.7128,-74.006
Go0684035,40.7128,-74.006
Go0684253,50.85045,4.34878
Go0684254,50.85045,4.34878
Go0684255,50.85045,4.34878
Go0684256,50.315396,5.104303
Go0684257,50.4667,4.8667
Go0684258,50.315396,5.104303
Go0684259,50.315396,5.104303
Go0684260,50.315396,5.104303
Go0684261,50.577518,5.578303
Go0684262,50.577518,5.578303
Go0684263,50.315396,5.104303
Go0684264,50.315396,5.104303
Go0684265,50.315396,5.104303
Go0684266,50.315396,5.104303
Go0684267,50.315396,5.104303
Go0684268,50.315396,5.104303
Go0684269,50.315396,5.104303
Go0684270,50.315396,5.104303
Go0684271,50.315396,5.104303
Go0684272,50.315396,5.104303
Go0684273,50.315396,5.104303
Go0684274,50.315396,5.104303
Go0684275,50.315396,5.104303
Go0684276,50.315396,5.104303
Go0684277,50.315396,5.104303
Go0684278,50.315396,5.104303
Go0684279,50.315396,5.104303
Go0684280,50.315396,5.104303
Go0684281,50.315396,5.104303
Go0684282,50.315396,5.104303
Go0684283,50.315396,5.104303
Go0684284,50.315396,5.104303
Go0684285,50.315396,5.104303
Go0684286,50.315396,5.104303
Go0684287,50.315396,5.104303
Go0684288,50.315396,5.104303
Go0684425,-35.83305,137.564317
Go0684597,51.2964752,0.7851534
Go0684574,71.2944,-156.7153
Go0684575,71.2944,-156.7153
Go0684576,71.2944,-156.7153
Go0684577,34.795839,128.383267
Go0684578,34.795839,128.383267
Go0684579,34.795839,128.383267
Go0684580,34.795839,128.383267
Go0684581,36.2048,138.2529
Go0684582,36.2048,138.2529
Go0684583,36.2048,138.2529
Go0684584,45,-74
Go0684585,36.06,120.44
Go0684586,36.06,120.44
Go0684587,51.26555556,1.23777778
Go0684588,51.26555556,1.23777778
Go0684589,51.26555556,1.23777778
Go0684590,51.26555556,1.23777778
Go0684591,51.26555556,1.23777778
Go0684592,51.26555556,1.23777778
Go0684593,51.26555556,1.23777778
Go0684594,51.2964752,0.7851534
Go0684595,51.1709471,1.0682205
Go0684596,51.2964752,0.7851534
Go0684598,51.1709471,1.0682205
Go0684599,50.968893,-2.8323797
Go0684600,50.8678896,-2.4500705
Go0684601,55.1306841,-1.7020825
Go0684602,55.1306841,-1.7020825
Go0684603,55.1306841,-1.7020825
Go0684604,55.1306841,-1.7020825
Go0684605,55.1306841,-1.7020825
Go0684606,50.8678896,-2.4500705
Go0684607,50.8678896,-2.4500705
Go0684608,52.149343,-2.6134757
Go0684609,52.7668112,-2.165227
Go0684610,52.7668112,-2.165227
Go0684611,52.7668112,-2.165227
Go0684612,52.7668112,-2.165227
Go0684613,50.8678896,-2.4500705
Go0684614,29.76,-95.36
Go0684615,29.76,-95.36
Go0684616,29.76,-95.36
Go0684617,29.76,-95.36
Go0684618,29.76,-95.36
Go0684619,29.76,-95.36
Go0684620,29.76,-95.36
Go0684621,29.76,-95.36
Go0684622,29.76,-95.36
Go0684623,29.76,-95.36
Go0684624,29.76,-95.36
Go0684625,29.76,-95.36
Go0684626,29.76,-95.36
Go0684627,29.76,-95.36
Go0684628,29.76,-95.36
Go0684629,29.76,-95.36
Go0684630,29.76,-95.36
Go0684631,29.76,-95.36
Go0684632,29.76,-95.36
Go0684633,29.76,-95.36
Go0684635,17,104
Go0684636,17,104
Go0684637,41.6767,2.80194
Go0684638,36.8,116.75
Go0684639,36.8,116.75
Go0684640,36.8,116.75
Go0684673,41.8792,-87.8431
Go0684674,21.3,108.02
Go0684675,36.955,139.78
Go0684680,47.1585,27.6014
Go0684730,52.34,20.92
Go0684731,34.38169,134.09892
Go0684733,42.98,-81.24
Go0684734,42.98,-81.24
Go0684735,42.98,-81.24
Go0684736,42.98,-81.24
Go0684737,42.98,-81.24
Go0684738,42.98,-81.24
Go0684739,42.98,-81.24
Go0684740,42.98,-81.24
Go0684741,42.98,-81.24
Go0684742,42.98,-81.24
Go0684743,42.98,-81.24
Go0684745,38.76,100.78
Go0684747,40.913941,14.023953
Go0684754,22.32,114.05
Go0684755,22.32,114.05
Go0684756,22.32,114.05
Go0684757,22.32,114.05
Go0684758,22.32,114.05
Go0684759,22.32,114.05
Go0684760,22.32,114.05
Go0684761,22.32,114.05
Go0684762,22.32,114.05
Go0684763,22.32,114.05
Go0684764,22.32,114.05
Go0684765,22.32,114.05
Go0684766,22.32,114.05
Go0684767,22.32,114.05
Go0684768,22.32,114.05
Go0684769,22.32,114.05
Go0684770,22.32,114.05
Go0684771,22.32,114.05
Go0684772,22.32,114.05
Go0684773,22.32,114.05
Go0684774,22.32,114.05
Go0684775,22.32,114.05
Go0684776,22.32,114.05
Go0684777,22.32,114.05
Go0684778,22.32,114.05
Go0684995,55.27703,12.4445
Go0684779,22.32,114.05
Go0684780,22.32,114.05
Go0684781,22.32,114.05
Go0684782,22.32,114.05
Go0684783,22.32,114.05
Go0684784,22.32,114.05
Go0684785,22.32,114.05
Go0684786,22.32,114.05
Go0684787,22.32,114.05
Go0684788,22.32,114.05
Go0684789,22.32,114.05
Go0684790,22.32,114.05
Go0684791,22.32,114.05
Go0684792,22.32,114.05
Go0684793,22.32,114.05
Go0684794,22.32,114.05
Go0684795,22.32,114.05
Go0684796,22.32,114.05
Go0684797,22.32,114.05
Go0684798,22.32,114.05
Go0684799,22.32,114.05
Go0684800,22.32,114.05
Go0684801,22.32,114.05
Go0684802,22.32,114.05
Go0684803,22.32,114.05
Go0684804,22.32,114.05
Go0684996,55.27703,12.4445
Go0684805,22.32,114.05
Go0684806,22.32,114.05
Go0684807,22.32,114.05
Go0684808,22.32,114.05
Go0684809,22.32,114.05
Go0684810,22.32,114.05
Go0684811,22.32,114.05
Go0684812,22.32,114.05
Go0684813,22.32,114.05
Go0684814,22.32,114.05
Go0684815,22.32,114.05
Go0684816,22.32,114.05
Go0684817,22.32,114.05
Go0684818,22.32,114.05
Go0684819,22.32,114.05
Go0684820,22.32,114.05
Go0684821,22.32,114.05
Go0684822,22.32,114.05
Go0684823,22.32,114.05
Go0684824,22.32,114.05
Go0684825,22.32,114.05
Go0684826,22.32,114.05
Go0684827,22.32,114.05
Go0684828,22.32,114.05
Go0684829,22.32,114.05
Go0684830,22.32,114.05
Go0684831,22.32,114.05
Go0684832,22.32,114.05
Go0684833,22.32,114.05
Go0684834,22.32,114.05
Go0684835,22.32,114.05
Go0684836,22.32,114.05
Go0684837,22.32,114.05
Go0684838,22.32,114.05
Go0684839,22.32,114.05
Go0684840,22.32,114.05
Go0684841,22.32,114.05
Go0684842,22.32,114.05
Go0684843,22.32,114.05
Go0684844,22.32,114.05
Go0684845,22.32,114.05
Go0684846,22.32,114.05
Go0684847,22.32,114.05
Go0684848,22.32,114.05
Go0684849,22.32,114.05
Go0684850,22.32,114.05
Go0684851,22.32,114.05
Go0684852,22.32,114.05
Go0684853,22.32,114.05
Go0684854,22.32,114.05
Go0684855,22.32,114.05
Go0684856,22.32,114.05
Go0684857,22.32,114.05
Go0684858,22.32,114.05
Go0684859,22.32,114.05
Go0684860,22.32,114.05
Go0684861,22.32,114.05
Go0684862,22.32,114.05
Go0684863,22.32,114.05
Go0684864,22.32,114.05
Go0684865,22.32,114.05
Go0684866,22.32,114.05
Go0684867,22.32,114.05
Go0684868,22.32,114.05
Go0684869,22.32,114.05
Go0684870,22.32,114.05
Go0684871,22.32,114.05
Go0684872,22.32,114.05
Go0684873,22.32,114.05
Go0684874,22.32,114.05
Go0684875,22.32,114.05
Go0684876,22.32,114.05
Go0684877,22.32,114.05
Go0684878,22.32,114.05
Go0684879,22.32,114.05
Go0684880,22.32,114.05
Go0684881,22.32,114.05
Go0684882,22.32,114.05
Go0684997,54.97122,12.55072
Go0684883,22.32,114.05
Go0684884,22.32,114.05
Go0684885,22.32,114.05
Go0684886,22.32,114.05
Go0684887,22.32,114.05
Go0684888,22.32,114.05
Go0684889,22.32,114.05
Go0684890,22.32,114.05
Go0684891,22.32,114.05
Go0684892,22.32,114.05
Go0684893,22.32,114.05
Go0684894,22.32,114.05
Go0684895,22.32,114.05
Go0684896,22.32,114.05
Go0684897,22.32,114.05
Go0684898,22.32,114.05
Go0684899,22.32,114.05
Go0684900,22.32,114.05
Go0684901,22.32,114.05
Go0684902,22.32,114.05
Go0684903,22.32,114.05
Go0684904,22.32,114.05
Go0684905,22.32,114.05
Go0684906,22.32,114.05
Go0684907,22.32,114.05
Go0684908,22.32,114.05
Go0684909,22.32,114.05
Go0684910,22.32,114.05
Go0684911,22.32,114.05
Go0684912,22.32,114.05
Go0684913,22.32,114.05
Go0684914,22.32,114.05
Go0684915,22.32,114.05
Go0684916,22.32,114.05
Go0684917,22.32,114.05
Go0684918,22.32,114.05
Go0684919,22.32,114.05
Go0684920,22.32,114.05
Go0684921,22.32,114.05
Go0684922,22.32,114.05
Go0684923,22.32,114.05
Go0684924,22.32,114.05
Go0684925,22.32,114.05
Go0684926,22.32,114.05
Go0684927,22.32,114.05
Go0684928,22.32,114.05
Go0684929,22.32,114.05
Go0684930,22.32,114.05
Go0684931,22.32,114.05
Go0684932,22.32,114.05
Go0684933,22.32,114.05
Go0684934,22.32,114.05
Go0684935,22.32,114.05
Go0684936,22.32,114.05
Go0684937,22.32,114.05
Go0684938,22.32,114.05
Go0684939,22.32,114.05
Go0684940,22.32,114.05
Go0684941,22.32,114.05
Go0684942,22.32,114.05
Go0684943,22.32,114.05
Go0684944,22.32,114.05
Go0684945,22.32,114.05
Go0684946,22.32,114.05
Go0684947,22.32,114.05
Go0684948,22.32,114.05
Go0684949,22.32,114.05
Go0684950,22.32,114.05
Go0684951,22.32,114.05
Go0684952,22.32,114.05
Go0684953,22.32,114.05
Go0684954,22.32,114.05
Go0684955,22.32,114.05
Go0684956,22.32,114.05
Go0684957,22.32,114.05
Go0684958,22.32,114.05
Go0684959,22.32,114.05
Go0684960,22.32,114.05
Go0684961,22.32,114.05
Go0684962,22.32,114.05
Go0684972,55.7717,12.5011
Go0684973,55.8694,12.4981
Go0684976,55.8706,12.4739
Go0684977,55.8706,12.495
Go0684979,55.7981,12.5417
Go0684985,55.64039,10.17366
Go0684986,56.09653,9.77519
Go0684987,56.8939,9.0828
Go0684988,56.8939,9.0828
Go0684989,55.02439,10.84336
Go0684991,56.8939,9.0828
Go0684992,56.09619,9.77531
Go0684993,56.895,9.0803
Go0684994,54.90656,9.88431
Go0684998,55.70383,8.20525
Go0684999,57.07822,9.91219
Go0685000,56.09617,9.77497
Go0685001,56.99442,8.45322
Go0685002,55.7733,12.4928
Go0685003,55.8706,12.4739
Go0685004,55.8714,12.4942
Go0685005,55.8714,12.4942
Go0685006,60.1742,24.9442
Go0685007,60.1742,24.9442
Go0685008,60.1742,24.9442
Go0685009,55.9544,-3.1847
Go0685010,55.9544,-3.1847
Go0685012,55.7869,12.5189
Go0685013,55.7869,12.5189
Go0685014,55.8706,12.4739
Go0685015,60.1681,24.9592
Go0685016,55.8706,12.495
Go0685017,60.1742,24.9442
Go0685018,55.7869,12.5189
Go0685019,55.9656,-3.2067
Go0685020,55.8706,12.4739
Go0685021,55.8706,12.4739
Go0685022,60.1681,24.9592
Go0685023,55.8075,12.4747
Go0685024,55.7717,12.5011
Go0685025,39.5392,2.4264
Go0685027,55.9544,-3.1847
Go0685029,55.8706,12.4739
Go0685048,55.6544,12.0686
Go0685049,54.9711,12.5508
Go0685050,55.7878,12.5267
Go0685051,55.7878,12.5267
Go0685052,55.7878,12.5267
Go0685053,56.9136,8.3811
Go0685054,55.6197,12.16
Go0685055,54.9372,10.2444
Go0685056,55.4742,9.4314
Go0685057,55.8608,11.9781
Go0685058,55.8608,11.9781
Go0685059,55.8583,11.9772
Go0685060,55.8544,11.9594
Go0685061,56,10.5572
Go0685064,30.2741,120.1552
Go0685088,37.796,128.919
Go0685089,37.173,131.228
Go0685098,42.02,-93.37
Go0685100,23.7358,100.0433
Go0685101,25.057222,98.418333
Go0685102,23.18469,101.47583
Go0685103,27.1650278,103.616749
Go0685104,23.7356,100.0431
Go0685105,24.858838,98.682637
Go0685106,25.408019,98.627645
Go0685107,24.825125,98.661811
Go0685108,27.1377056,103.5487778
Go0685121,11.5742,37.3614
Go0685122,11.5742,37.3614
Go0685123,11.5742,37.3614
Go0685124,11.5742,37.3614
Go0685125,11.5742,37.3614
Go0685126,11.5742,37.3614
Go0685127,11.5742,37.3614
Go0685128,11.5742,37.3614
Go0685129,11.5742,37.3614
Go0685130,11.5742,37.3614
Go0685131,11.5742,37.3614
Go0685132,11.5742,37.3614
Go0685134,41.85911095,-87.83527146
Go0685135,41.85911095,-87.83527146
Go0685136,41.85911095,-87.83527146
Go0685137,41.85911095,-87.83527146
Go0685138,41.85911095,-87.83527146
Go0685139,41.85911095,-87.83527146
Go0685140,41.85911095,-87.83527146
Go0685141,41.85911095,-87.83527146
Go0685142,41.85911095,-87.83527146
Go0685143,41.85911095,-87.83527146
Go0685144,41.85911095,-87.83527146
Go0685145,41.85911095,-87.83527146
Go0685146,41.85911095,-87.83527146
Go0685147,41.85911095,-87.83527146
Go0685148,41.85911095,-87.83527146
Go0685149,41.85911095,-87.83527146
Go0685150,41.85911095,-87.83527146
Go0685151,41.85911095,-87.83527146
Go0685152,41.85911095,-87.83527146
Go0685153,41.85911095,-87.83527146
Go0685154,41.85911095,-87.83527146
Go0685155,41.85911095,-87.83527146
Go0685156,41.85911095,-87.83527146
Go0685157,41.85911095,-87.83527146
Go0685158,41.85911095,-87.83527146
Go0685159,41.85911095,-87.83527146
Go0685160,41.85911095,-87.83527146
Go0685161,41.85911095,-87.83527146
Go0685162,41.85911095,-87.83527146
Go0685163,41.85911095,-87.83527146
Go0685164,41.85911095,-87.83527146
Go0685165,41.85911095,-87.83527146
Go0685166,41.85911095,-87.83527146
Go0685167,41.85911095,-87.83527146
Go0685168,41.85911095,-87.83527146
Go0685169,41.85911095,-87.83527146
Go0685170,41.85911095,-87.83527146
Go0685171,41.85911095,-87.83527146
Go0685172,41.85911095,-87.83527146
Go0685173,41.85911095,-87.83527146
Go0685174,41.85911095,-87.83527146
Go0685175,41.85911095,-87.83527146
Go0685176,41.85911095,-87.83527146
Go0685177,41.85911095,-87.83527146
Go0685178,41.85911095,-87.83527146
Go0685179,41.85911095,-87.83527146
Go0685180,41.85911095,-87.83527146
Go0685181,41.85911095,-87.83527146
Go0685182,41.85911095,-87.83527146
Go0685183,41.85911095,-87.83527146
Go0685184,41.85911095,-87.83527146
Go0685185,41.85911095,-87.83527146
Go0685186,41.85911095,-87.83527146
Go0685187,41.85911095,-87.83527146
Go0685188,41.85911095,-87.83527146
Go0685189,41.85911095,-87.83527146
Go0685190,41.85911095,-87.83527146
Go0685191,41.85911095,-87.83527146
Go0685192,41.85911095,-87.83527146
Go0685197,47.25,8.6833
Go0685198,47.25,8.6833
Go0685285,-36.284,174.818
Go0685313,27.8521,106.3756
Go0685314,18.813,115.83
Go0685315,18.813,115.83
Go0685317,29.5926,52.5836
Go0685318,54.331849,10.144127
Go0685319,54.331849,10.144127
Go0685320,54.331849,10.144127
Go0685321,54.331849,10.144127
Go0685322,54.331849,10.144127
Go0685323,54.331849,10.144127
Go0685335,36.36,109.28
Go0685336,36.36,109.28
Go0685337,36.36,109.28
Go0685338,36.36,109.28
Go0685394,46.0682,11.1503
Go0685396,30.51,117.03
Go0685397,29.93,105.09
Go0685398,29.93,105.09
Go0685399,22.58,109
Go0685400,31.25,121.25
Go0685401,24.65,102.91
Go0685402,42.44,119.53
Go0685403,37.69,118.85
Go0685404,29.93,105.09
Go0685405,34.04,117.63
Go0685406,50.91,11.52
Go0685407,50.91,11.52
Go0685408,50.91,11.52
Go0685409,50.72,10.91
Go0685410,50.72,10.91
Go0685420,33.526111,126.586389
Go0685421,33.526111,126.586389
Go0685424,33.450556,126.303889
Go0685425,33.526111,126.586389
Go0685427,33.526111,126.586389
Go0685431,46.120845,-123.269575
Go0685432,46.120936,-123.269747
Go0685433,44.587823,-123.193444
Go0685434,44.588088,-123.192429
Go0685435,46.121307,-123.269236
Go0685436,46.121447,-123.2718
Go0685437,44.388014,-123.194065
Go0685438,44.587694,-123.193368
Go0685439,44.588118,-123.192766
Go0685440,46.121586,-123.269608
Go0685441,46.120803,-123.271378
Go0685442,46.120986,-123.26911
Go0685443,46.121006,-123.270477
Go0685444,44.58807,-123.194072
Go0685445,44.587669,-123.193301
Go0685446,44.588086,-123.192277
Go0685447,46.121608,-123.269447
Go0685448,46.121096,-123.270783
Go0685449,46.1214,-123.26946
Go0685450,46.121529,-123.27034
Go0685451,46.120839,-123.269219
Go0685452,46.121462,-123.270441
Go0685453,44.587539,-123.193689
Go0685454,44.588011,-123.192906
Go0685455,46.121253,-123.270368
Go0685456,44.588222,-123.193963
Go0685457,44.587702,-123.193614
Go0685458,44.588172,-123.19295
Go0685459,46.121413,-123.269199
Go0685460,46.120945,-123.270302
Go0685461,46.120965,-123.271442
Go0685462,44.588248,-123.19409
Go0685463,44.587809,-123.193624
Go0685464,44.588226,-123.192776
Go0685465,46.121316,-123.26986
Go0685466,46.121345,-123.270991
Go0685467,44.58753,-123.19336
Go0685468,44.588202,-123.193144
Go0685469,46.120814,-123.269165
Go0685470,46.121602,-123.270125
Go0685471,46.121423,-123.271523
Go0685472,44.587947,-123.193941
Go0685473,44.587648,-123.193914
Go0685474,44.58826,-123.192446
Go0685475,46.121649,-123.269525
Go0685476,46.120791,-123.271619
Go0685477,46.121117,-123.269633
Go0685478,44.588085,-123.194044
Go0685479,44.587691,-123.193645
