,package_id,centroid_latitude,centroid_longitude
1784,ess-dive-28c4750aab75568-20240819T205237706,41.7862,-72.965
1785,ess-dive-28c4750aab75568-20240819T205237706,38.5172,-106.9956
1786,ess-dive-28c4750aab75568-20240819T205237706,38.6644,-106.8475
1787,ess-dive-28c4750aab75568-20240819T205237706,38.9905,-107.0065
1788,ess-dive-28c4750aab75568-20240819T205237706,38.9233,-106.9424
1789,ess-dive-28c4750aab75568-20240819T205237706,38.9827,-107.0051
1790,ess-dive-28c4750aab75568-20240819T205237706,38.8183,-106.6086
1791,ess-dive-28c4750aab75568-20240819T205237706,38.5292,-106.9561
1792,ess-dive-28c4750aab75568-20240819T205237706,38.5292,-107.6483
1793,ess-dive-28c4750aab75568-20240819T205237706,38.5172,-106.9956
1794,ess-dive-28c4750aab75568-20240819T205237706,38.8604,-106.567
1795,ess-dive-28c4750aab75568-20240819T205237706,38.5292,-106.9561
1796,ess-dive-28c4750aab75568-20240819T205237706,38.8183,-106.6086
1797,ess-dive-28c4750aab75568-20240819T205237706,38.6644,-106.8475
1798,ess-dive-d3dc26585e68115-20240819T205010628,49.38609,-121.45047
1799,ess-dive-d3dc26585e68115-20240819T205010628,50.6888,-120.36647
1800,ess-dive-d3dc26585e68115-20240819T205010628,50.7751,-119.72196
1801,ess-dive-d3dc26585e68115-20240819T205010628,49.86887,-97.40781
1802,ess-dive-d3dc26585e68115-20240819T205010628,39.311369,-76.717163
1803,ess-dive-d3dc26585e68115-20240819T205010628,37.05255,-119.195598
1804,ess-dive-d3dc26585e68115-20240819T205010628,36.961112,-119.027785
1805,ess-dive-d3dc26585e68115-20240819T205010628,42.9877,-108.3983
1806,ess-dive-d3dc26585e68115-20240819T205010628,31.667875,-81.840062
1807,ess-dive-d3dc26585e68115-20240819T205010628,33.955686,-83.437674
1808,ess-dive-d3dc26585e68115-20240819T205010628,42.47179,-72.33027
1809,ess-dive-d3dc26585e68115-20240819T205010628,38.8952,-78.1476
1810,ess-dive-d3dc26585e68115-20240819T205010628,39.0941,-77.9808
1811,ess-dive-d3dc26585e68115-20240819T205010628,31.184396,-84.439009
1812,ess-dive-d3dc26585e68115-20240819T205010628,39.10445,-96.6025
1813,ess-dive-d3dc26585e68115-20240819T205010628,38.94668,-96.44355
1814,ess-dive-d3dc26585e68115-20240819T205010628,35.6922935,-83.504941
1815,ess-dive-d3dc26585e68115-20240819T205010628,35.9563807,-84.278999
1816,ess-dive-d3dc26585e68115-20240819T205010628,31.85294,-88.15755
1817,ess-dive-d3dc26585e68115-20240819T205010628,32.54069,-87.79835
1818,ess-dive-d3dc26585e68115-20240819T205010628,32.96161,-87.40811
1819,ess-dive-d3dc26585e68115-20240819T205010628,39.75841,-102.44896
1820,ess-dive-d3dc26585e68115-20240819T205010628,34.44205,-96.6227
1821,ess-dive-d3dc26585e68115-20240819T205010628,33.37853,-97.78275
1822,ess-dive-d3dc26585e68115-20240819T205010628,40.03489,-105.54327
1823,ess-dive-d3dc26585e68115-20240819T205010628,39.89064,-105.91125
1824,ess-dive-d3dc26585e68115-20240819T205010628,33.750675,-111.507871
1825,ess-dive-d3dc26585e68115-20240819T205010628,40.78319,-111.80126
1826,ess-dive-d3dc26585e68115-20240819T205010628,45.792348,-121.929131
1827,ess-dive-d3dc26585e68115-20240819T205010628,44.2602628,-122.1650676
1828,ess-dive-d3dc26585e68115-20240819T205010628,39.95545,-119.02313
1829,ess-dive-d3dc26585e68115-20240819T205010628,37.0576,-119.2554
1830,ess-dive-d3dc26585e68115-20240819T205010628,35.8677,-106.5233
1831,ess-dive-d3dc26585e68115-20240819T205010628,32.42735,-110.757838
1832,ess-dive-d3dc26585e68115-20240819T205010628,46.372515,-119.271902
1833,ess-dive-d3dc26585e68115-20240819T205010628,39.8577967,-75.7830393
1834,ess-dive-d3dc26585e68115-20240819T205010628,39.8594333,-75.7839486
1835,ess-dive-d3dc26585e68115-20240819T205010628,35.966194,-84.359197
1836,ess-dive-d3dc26585e68115-20240819T205010628,39.087889,-96.584725
1837,ess-dive-d3dc26585e68115-20240819T205010628,44.299994,-120.858196
1838,ess-dive-d3dc26585e68115-20240819T205010628,25.40976,-80.96434
1839,ess-dive-d3dc26585e68115-20240819T205010628,43.14501,-89.472992
1840,ess-dive-d3dc26585e68115-20240819T205010628,33.131027,-79.811134
1841,ess-dive-d3dc26585e68115-20240819T205010628,52.475193,13.631299
1842,ess-dive-d3dc26585e68115-20240819T205010628,61.67559,7.21246
1843,ess-dive-d3dc26585e68115-20240819T205010628,68.64278,-149.40333
1844,ess-dive-d3dc26585e68115-20240819T205010628,18.10996,-66.98618
1845,ess-dive-d3dc26585e68115-20240819T205010628,18.17443,-66.80038
1846,ess-dive-d3dc26585e68115-20240819T205010628,68.66953,-149.14198
1847,ess-dive-d3dc26585e68115-20240819T205010628,65.1531,-147.50267
1848,ess-dive-d3dc26585e68115-20240819T205010628,42.13187,-74.69563
1849,ess-dive-d3dc26585e68115-20240819T205010628,41.869567,-73.00222222
1850,ess-dive-d3dc26585e68115-20240819T205010628,37.57261,-77.0237
1851,ess-dive-d3dc26585e68115-20240819T205010628,46.732428,-117.180863
1852,ess-dive-d3dc26585e68115-20240819T205010628,35.1632,128.9646
1853,ess-dive-d3dc26585e68115-20240819T205010628,33.337475,-81.718207
1854,ess-dive-d3dc26585e68115-20240819T205010628,32.89919667,35.6136003
1855,ess-dive-d3dc26585e68115-20240819T205010628,48.16874998,-117.3915976
1856,ess-dive-d3dc26585e68115-20240819T205010628,46.2531882,-119.4768203
1857,ess-dive-d3dc26585e68115-20240819T205010628,43.1095,-89.6407
1858,ess-dive-d3dc26585e68115-20240819T205010628,38.544583,-106.950417
1859,ess-dive-d3dc26585e68115-20240819T205010628,30.250335,-97.709399
1860,ess-dive-d3dc26585e68115-20240819T205010628,40.61043,-78.00803
1861,ess-dive-d3dc26585e68115-20240819T205010628,38.509458,-122.888357
1862,ess-dive-d3dc26585e68115-20240819T205010628,35.19845,-106.643178
1863,ess-dive-d3dc26585e68115-20240819T205010628,42.3921,-85.35412
1864,ess-dive-d3dc26585e68115-20240819T205010628,44.207316,-122.258091
1865,ess-dive-d3dc26585e68115-20240819T205010628,39.362202,-123.735151
1866,ess-dive-d3dc26585e68115-20240819T205010628,39.339914,-123.752414
1867,ess-dive-d3dc26585e68115-20240819T205010628,40.012917,-105.458575
1868,ess-dive-d3dc26585e68115-20240819T205010628,42.5235645,-71.1848201
1869,ess-dive-d3dc26585e68115-20240819T205010628,42.7688065,-70.9164986
1870,ess-dive-d3dc26585e68115-20240819T205010628,46.376172,-119.272998
1871,ess-dive-d3dc26585e68115-20240819T205010628,46.694742,-119.465555
1872,ess-dive-d3dc26585e68115-20240819T205010628,46.679191,-119.462605
1873,ess-dive-d3dc26585e68115-20240819T205010628,40.66403,-105.223141
1874,ess-dive-d3dc26585e68115-20240819T205010628,43.43138889,-123.5855556
1875,ess-dive-d3dc26585e68115-20240819T205010628,43.6369,-123.5721
1876,ess-dive-d3dc26585e68115-20240819T205010628,34.950811,-106.681374
1877,ess-dive-d3dc26585e68115-20240819T205010628,38.960004,-76.9261495
1878,ess-dive-d3dc26585e68115-20240819T205010628,38.8748619,-76.5465418
1879,ess-dive-d3dc26585e68115-20240819T205010628,40.31083,-88.3227
1880,ess-dive-d3dc26585e68115-20240819T205010628,43.954722,-71.722778
1881,ess-dive-d3dc26585e68115-20240819T205010628,43.6479639,-115.9902503
1882,ess-dive-d3dc26585e68115-20240819T205010628,40.7797,-111.8064
1883,ess-dive-d3dc26585e68115-20240819T205010628,43.1233451,-116.7743431
1884,ess-dive-d3dc26585e68115-20240819T205010628,37.21008,-80.44539
1885,ess-dive-d3dc26585e68115-20240819T205010628,37.291383,-75.930606
1886,ess-dive-d3dc26585e68115-20240819T205010628,60.520868,-144.837472
1887,ess-dive-d3dc26585e68115-20240819T205010628,52.419447,-1.704013
1888,ess-dive-d3dc26585e68115-20240819T205010628,52.800556,-2.304833
1889,ess-dive-d3dc26585e68115-20240819T205010628,18.2754452,-65.7852826
1890,ess-dive-d3dc26585e68115-20240819T205010628,45.2473368,7.805425
1891,ess-dive-d3dc26585e68115-20240819T205010628,41.720847,-111.8865
1892,ess-dive-d3dc26585e68115-20240819T205010628,41.950204,-111.580533
1893,ess-dive-d3dc26585e68115-20240819T205010628,39.2385932,-84.7119066
1894,ess-dive-d3dc26585e68115-20240819T205010628,38.92352,-106.950961
1895,ess-dive-6269f157183d70c-20240819T204731276,49.3864,-121.4506
1896,ess-dive-6269f157183d70c-20240819T204731276,50.6887,-120.3665
1897,ess-dive-6269f157183d70c-20240819T204731276,50.7753,-119.7216
1898,ess-dive-6269f157183d70c-20240819T204731276,49.8688,-97.4084
1899,ess-dive-6269f157183d70c-20240819T204731276,39.3118,-76.7175
1900,ess-dive-6269f157183d70c-20240819T204731276,37.0523,-119.1954
1901,ess-dive-6269f157183d70c-20240819T204731276,36.9613,-119.0283
1902,ess-dive-6269f157183d70c-20240819T204731276,42.9875,-108.3982
1903,ess-dive-6269f157183d70c-20240819T204731276,31.6679,-81.8403
1904,ess-dive-6269f157183d70c-20240819T204731276,33.9557,-83.4377
1905,ess-dive-6269f157183d70c-20240819T204731276,42.4718,-72.3311
1906,ess-dive-6269f157183d70c-20240819T204731276,38.8944,-78.1474
1907,ess-dive-6269f157183d70c-20240819T204731276,39.0944,-77.9815
1908,ess-dive-6269f157183d70c-20240819T204731276,31.1859,-84.4373
1909,ess-dive-6269f157183d70c-20240819T204731276,39.1041,-96.6028
1910,ess-dive-6269f157183d70c-20240819T204731276,38.9468,-96.4439
1911,ess-dive-6269f157183d70c-20240819T204731276,35.6918,-83.5041
1912,ess-dive-6269f157183d70c-20240819T204731276,35.9573,-84.2787
1913,ess-dive-6269f157183d70c-20240819T204731276,31.8531,-88.1575
1914,ess-dive-6269f157183d70c-20240819T204731276,32.5411,-87.7982
1915,ess-dive-6269f157183d70c-20240819T204731276,32.9614,-87.4083
1916,ess-dive-6269f157183d70c-20240819T204731276,39.7585,-102.4492
1917,ess-dive-6269f157183d70c-20240819T204731276,34.4425,-96.6226
1918,ess-dive-6269f157183d70c-20240819T204731276,33.3783,-97.7834
1919,ess-dive-6269f157183d70c-20240819T204731276,40.035,-105.5439
1920,ess-dive-6269f157183d70c-20240819T204731276,39.8907,-105.9116
1921,ess-dive-6269f157183d70c-20240819T204731276,33.7508,-111.5081
1922,ess-dive-6269f157183d70c-20240819T204731276,40.7846,-111.7955
1923,ess-dive-6269f157183d70c-20240819T204731276,45.7922,-121.9299
1924,ess-dive-6269f157183d70c-20240819T204731276,44.2606,-122.1643
1925,ess-dive-6269f157183d70c-20240819T204731276,36.955,-119.0238
1926,ess-dive-6269f157183d70c-20240819T204731276,37.0581,-119.256
1927,ess-dive-6269f157183d70c-20240819T204731276,35.868,-106.5233
1928,ess-dive-6269f157183d70c-20240819T204731276,32.3273,-110.7595
1929,ess-dive-6269f157183d70c-20240819T204731276,46.3728,-119.272
1930,ess-dive-6269f157183d70c-20240819T204731276,39.8579,-75.7831
1931,ess-dive-6269f157183d70c-20240819T204731276,39.8596,-75.7841
1932,ess-dive-6269f157183d70c-20240819T204731276,35.9662,-84.3574
1933,ess-dive-6269f157183d70c-20240819T204731276,39.0877,-96.5848
1934,ess-dive-6269f157183d70c-20240819T204731276,44.3001,-120.8583
1935,ess-dive-6269f157183d70c-20240819T204731276,25.4098,-80.9642
1936,ess-dive-6269f157183d70c-20240819T204731276,43.145,-89.4721
1937,ess-dive-6269f157183d70c-20240819T204731276,33.1308,-79.8102
1938,ess-dive-6269f157183d70c-20240819T204731276,52.4763,13.6259
1939,ess-dive-6269f157183d70c-20240819T204731276,61.6754,7.212
1940,ess-dive-6269f157183d70c-20240819T204731276,68.6427,-149.4035
1941,ess-dive-6269f157183d70c-20240819T204731276,18.1103,-66.9865
1942,ess-dive-6269f157183d70c-20240819T204731276,18.1741,-66.7997
1943,ess-dive-6269f157183d70c-20240819T204731276,68.6272,-149.5972
1944,ess-dive-6269f157183d70c-20240819T204731276,64.8557,-147.8056
1945,ess-dive-6269f157183d70c-20240819T204731276,42.1325,-74.6955
1946,ess-dive-6269f157183d70c-20240819T204731276,41.8696,-72.7968
1947,ess-dive-6269f157183d70c-20240819T204731276,37.5728,-77.024
1948,ess-dive-6269f157183d70c-20240819T204731276,46.7322,-117.1804
1949,ess-dive-6269f157183d70c-20240819T204731276,35.1634,128.9646
1950,ess-dive-6269f157183d70c-20240819T204731276,33.3377,-81.7182
1951,ess-dive-6269f157183d70c-20240819T204731276,32.8994,35.6137
1952,ess-dive-6269f157183d70c-20240819T204731276,48.1686,-117.3904
1953,ess-dive-6269f157183d70c-20240819T204731276,46.253,-119.4772
1954,ess-dive-6269f157183d70c-20240819T204731276,43.1091,-89.6403
1955,ess-dive-6269f157183d70c-20240819T204731276,38.5448,-106.9501
1956,ess-dive-6269f157183d70c-20240819T204731276,30.2503,-97.7096
1957,ess-dive-6269f157183d70c-20240819T204731276,40.6151,-78.0069
1958,ess-dive-6269f157183d70c-20240819T204731276,38.5096,-122.8834
1959,ess-dive-6269f157183d70c-20240819T204731276,35.1986,-106.6431
1960,ess-dive-6269f157183d70c-20240819T204731276,42.3919,-85.354
1961,ess-dive-6269f157183d70c-20240819T204731276,44.2073,-122.2579
1962,ess-dive-6269f157183d70c-20240819T204731276,39.3623,-123.7348
1963,ess-dive-6269f157183d70c-20240819T204731276,39.3397,-123.752
1964,ess-dive-6269f157183d70c-20240819T204731276,40.013,-105.4589
1965,ess-dive-6269f157183d70c-20240819T204731276,42.5234,-71.1855
1966,ess-dive-6269f157183d70c-20240819T204731276,42.7697,-70.9169
1967,ess-dive-6269f157183d70c-20240819T204731276,46.3763,-119.273
1968,ess-dive-6269f157183d70c-20240819T204731276,46.6949,-119.4657
1969,ess-dive-6269f157183d70c-20240819T204731276,46.6794,-119.4626
1970,ess-dive-6269f157183d70c-20240819T204731276,40.6647,-105.2248
1971,ess-dive-6269f157183d70c-20240819T204731276,43.4314,-123.5856
1972,ess-dive-6269f157183d70c-20240819T204731276,43.6367,-123.5719
1973,ess-dive-6269f157183d70c-20240819T204731276,34.9509,-106.6814
1974,ess-dive-6269f157183d70c-20240819T204731276,38.9603,-76.926
1975,ess-dive-6269f157183d70c-20240819T204731276,38.875,-76.5465
1976,ess-dive-6269f157183d70c-20240819T204731276,40.3108,-88.3227
1977,ess-dive-6269f157183d70c-20240819T204731276,43.9547,-71.7228
1978,ess-dive-6269f157183d70c-20240819T204731276,43.6482,-115.9889
1979,ess-dive-6269f157183d70c-20240819T204731276,40.7801,-111.8054
