id,lat_lon
nmdc:bsm-11-e8pecb04,"{'latitude': 40.460659, 'longitude': -103.033324, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-enbt5v87,"{'latitude': 40.474713, 'longitude': -103.0243, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-we3y6f30,"{'latitude': 40.474713, 'longitude': -103.0243, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-dtngbp38,"{'latitude': 40.474713, 'longitude': -103.0243, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-4hg4p636,"{'latitude': 40.465261, 'longitude': -103.0346, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-6fb5hz57,"{'latitude': 40.465261, 'longitude': -103.0346, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-2dh3gj76,"{'latitude': 40.465261, 'longitude': -103.0346, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-yaqk4y19,"{'latitude': 40.463935, 'longitude': -103.035332, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-0qa78w81,"{'latitude': 40.463935, 'longitude': -103.035332, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-c48h4981,"{'latitude': 40.463935, 'longitude': -103.035332, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-5wwh4520,"{'latitude': 40.460659, 'longitude': -103.033324, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-0yw1rj05,"{'latitude': 40.460659, 'longitude': -103.033324, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-asgy0756,"{'latitude': 40.460659, 'longitude': -103.033324, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-stjpwh75,"{'latitude': 40.473273, 'longitude': -103.018333, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-xngp2r34,"{'latitude': 40.473273, 'longitude': -103.018333, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-yehx2807,"{'latitude': 40.473273, 'longitude': -103.018333, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-h5vkwp04,"{'latitude': 40.474713, 'longitude': -103.0243, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-pdy5xg11,"{'latitude': 40.474713, 'longitude': -103.0243, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-2jmhwj26,"{'latitude': 40.474713, 'longitude': -103.0243, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-3m88k172,"{'latitude': 40.469719, 'longitude': -103.016662, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-4bj7dn03,"{'latitude': 40.469719, 'longitude': -103.016662, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-emxqv890,"{'latitude': 40.469719, 'longitude': -103.016662, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-jvzjqz57,"{'latitude': 40.468561, 'longitude': -103.011749, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-3egexs63,"{'latitude': 40.468561, 'longitude': -103.011749, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-23nxyk54,"{'latitude': 40.468561, 'longitude': -103.011749, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-9xdrje09,"{'latitude': 40.470725, 'longitude': -103.011685, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-yzpe6s26,"{'latitude': 40.470725, 'longitude': -103.011685, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-zfvcsy45,"{'latitude': 40.470725, 'longitude': -103.011685, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-8pdhz057,"{'latitude': 40.478666, 'longitude': -103.019238, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-x13s4v72,"{'latitude': 40.478666, 'longitude': -103.019238, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-pqx0wb19,"{'latitude': 40.478666, 'longitude': -103.019238, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-2hze3183,"{'latitude': 40.480827, 'longitude': -103.018821, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-64km7x96,"{'latitude': 40.480827, 'longitude': -103.018821, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-dmxwmf22,"{'latitude': 40.480827, 'longitude': -103.018821, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-p2jn3z02,"{'latitude': 40.47639, 'longitude': -103.011866, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-r6gtyv33,"{'latitude': 40.47639, 'longitude': -103.011866, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-7aqqg111,"{'latitude': 40.47639, 'longitude': -103.011866, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-vjhrf279,"{'latitude': 40.470725, 'longitude': -103.011685, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-2sjea508,"{'latitude': 40.473273, 'longitude': -103.018333, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-gr5d7w80,"{'latitude': 40.473273, 'longitude': -103.018333, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-ckfqkz39,"{'latitude': 40.470725, 'longitude': -103.011685, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-v790dw64,"{'latitude': 40.473273, 'longitude': -103.018333, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-fy5e0w88,"{'latitude': 40.470725, 'longitude': -103.011685, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-9xvp9152,"{'latitude': 40.474713, 'longitude': -103.0243, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-azyzt783,"{'latitude': 40.468561, 'longitude': -103.011749, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-0djp2e45,"{'latitude': 40.474713, 'longitude': -103.0243, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-rdfhkn57,"{'latitude': 40.468561, 'longitude': -103.011749, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-egn7d683,"{'latitude': 40.468561, 'longitude': -103.011749, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-hzxjcp81,"{'latitude': 40.474713, 'longitude': -103.0243, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-y5jgw245,"{'latitude': 40.480827, 'longitude': -103.018821, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-a6nnvf92,"{'latitude': 40.480827, 'longitude': -103.018821, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-7f3ze359,"{'latitude': 40.480827, 'longitude': -103.018821, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-kabf3m79,"{'latitude': 40.463935, 'longitude': -103.035332, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-pg6asq57,"{'latitude': 40.463935, 'longitude': -103.035332, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-861dt728,"{'latitude': 40.460053, 'longitude': -103.029801, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-82360173,"{'latitude': 40.463935, 'longitude': -103.035332, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-enhc7y53,"{'latitude': 40.460053, 'longitude': -103.029801, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-247mvn50,"{'latitude': 40.460053, 'longitude': -103.029801, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-d52ts663,"{'latitude': 40.463856, 'longitude': -103.030754, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-4wga4709,"{'latitude': 40.463856, 'longitude': -103.030754, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-7kx9fs40,"{'latitude': 40.460611, 'longitude': -103.030496, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-eq3c7g79,"{'latitude': 40.463856, 'longitude': -103.030754, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-jyxr1m98,"{'latitude': 40.460611, 'longitude': -103.030496, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-q1eryd84,"{'latitude': 40.460611, 'longitude': -103.030496, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-46cpbs41,"{'latitude': 40.461168, 'longitude': -103.031538, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-4w688e67,"{'latitude': 40.461168, 'longitude': -103.031538, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-64wa1149,"{'latitude': 40.461168, 'longitude': -103.031538, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-n12evm50,"{'latitude': 32.977665, 'longitude': -87.432705, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-vv6gdb08,"{'latitude': 32.977665, 'longitude': -87.432705, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-8j9g0141,"{'latitude': 32.977665, 'longitude': -87.432705, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-kajqbs27,"{'latitude': 32.977665, 'longitude': -87.432705, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-fkksq725,"{'latitude': 32.977665, 'longitude': -87.432705, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-ppd9qg23,"{'latitude': 32.977665, 'longitude': -87.432705, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-n2s7xa15,"{'latitude': 32.898842, 'longitude': -87.446131, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-6qtwxf64,"{'latitude': 32.898842, 'longitude': -87.446131, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-agmjm770,"{'latitude': 32.898842, 'longitude': -87.446131, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-hyhdyz58,"{'latitude': 32.898842, 'longitude': -87.446131, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-9q15nn07,"{'latitude': 32.898842, 'longitude': -87.446131, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-j2wq0w06,"{'latitude': 32.898842, 'longitude': -87.446131, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-hkt7ta27,"{'latitude': 32.957884, 'longitude': -87.432614, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-8j23nv63,"{'latitude': 32.957884, 'longitude': -87.432614, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-1m9zzf44,"{'latitude': 32.957884, 'longitude': -87.432614, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-fvd07r48,"{'latitude': 32.922166, 'longitude': -87.428895, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-hgjmh086,"{'latitude': 32.977665, 'longitude': -87.432705, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-c4wfdz70,"{'latitude': 32.977665, 'longitude': -87.432705, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-h5mmp009,"{'latitude': 32.922166, 'longitude': -87.428895, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-p1hwb388,"{'latitude': 32.922166, 'longitude': -87.428895, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-h0ynqj36,"{'latitude': 32.977665, 'longitude': -87.432705, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-z0x17x56,"{'latitude': 32.977665, 'longitude': -87.432705, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-f83jkf77,"{'latitude': 32.977665, 'longitude': -87.432705, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-7ygbs065,"{'latitude': 32.977665, 'longitude': -87.432705, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-snxce379,"{'latitude': 32.951498, 'longitude': -87.398914, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-1wcc3926,"{'latitude': 32.951498, 'longitude': -87.398914, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-bh51q474,"{'latitude': 32.951498, 'longitude': -87.398914, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-73vkxa17,"{'latitude': 32.952869, 'longitude': -87.397606, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-e38sc208,"{'latitude': 32.950156, 'longitude': -87.397294, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-8ge1z192,"{'latitude': 32.952869, 'longitude': -87.397606, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-jbv9nz33,"{'latitude': 32.952869, 'longitude': -87.397606, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-72j3dn55,"{'latitude': 32.950156, 'longitude': -87.397294, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-9qjdhk19,"{'latitude': 32.950156, 'longitude': -87.397294, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-1kvye254,"{'latitude': 32.898842, 'longitude': -87.446131, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-gmxnat64,"{'latitude': 32.898842, 'longitude': -87.446131, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-wnjk0j56,"{'latitude': 32.898842, 'longitude': -87.446131, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-7fh5rd60,"{'latitude': 32.957884, 'longitude': -87.432614, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-scmjw843,"{'latitude': 32.957884, 'longitude': -87.432614, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-cd8kcj61,"{'latitude': 32.948795, 'longitude': -87.397268, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-2k6pk233,"{'latitude': 32.948795, 'longitude': -87.397268, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-nr6dtw86,"{'latitude': 32.948795, 'longitude': -87.397268, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-x1p4xa17,"{'latitude': 32.974426, 'longitude': -87.42694, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-08mmms67,"{'latitude': 32.974426, 'longitude': -87.42694, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-bpmaed76,"{'latitude': 32.974426, 'longitude': -87.42694, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-mbe4cf95,"{'latitude': 32.922166, 'longitude': -87.428895, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-j3jx4116,"{'latitude': 32.922166, 'longitude': -87.428895, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-rj97vr98,"{'latitude': 32.922166, 'longitude': -87.428895, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-kxj5dp90,"{'latitude': 32.977665, 'longitude': -87.432705, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-abpthv73,"{'latitude': 32.977665, 'longitude': -87.432705, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-6kmghh89,"{'latitude': 32.977665, 'longitude': -87.432705, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-bw381661,"{'latitude': 32.893534, 'longitude': -87.415333, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-ax4hg218,"{'latitude': 32.893534, 'longitude': -87.415333, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-bnrt9d41,"{'latitude': 32.893534, 'longitude': -87.415333, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-mv3vch40,"{'latitude': 32.977665, 'longitude': -87.432705, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-jj7y9550,"{'latitude': 32.977665, 'longitude': -87.432705, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-khyh6m76,"{'latitude': 32.977665, 'longitude': -87.432705, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-sh3a6236,"{'latitude': 32.977665, 'longitude': -87.432705, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-0d7rka29,"{'latitude': 32.922166, 'longitude': -87.428895, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-aqy45h88,"{'latitude': 32.922166, 'longitude': -87.428895, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-qkgzxp64,"{'latitude': 32.922166, 'longitude': -87.428895, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-8t9q9230,"{'latitude': 32.974426, 'longitude': -87.42694, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-ry1y2w52,"{'latitude': 32.974426, 'longitude': -87.42694, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-nt0wnx04,"{'latitude': 32.974426, 'longitude': -87.42694, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-vf30pg29,"{'latitude': 32.974426, 'longitude': -87.42694, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-qnjcpx82,"{'latitude': 32.974426, 'longitude': -87.42694, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-qbc4ts86,"{'latitude': 32.898842, 'longitude': -87.446131, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-y5dtdm26,"{'latitude': 32.898842, 'longitude': -87.446131, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-4hv12d08,"{'latitude': 32.898842, 'longitude': -87.446131, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-qv9rty67,"{'latitude': 32.957884, 'longitude': -87.432614, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-q8yf2e18,"{'latitude': 32.957884, 'longitude': -87.432614, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-zdngbd19,"{'latitude': 32.957884, 'longitude': -87.432614, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-djk9nc84,"{'latitude': 32.893534, 'longitude': -87.415333, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-6wytdc22,"{'latitude': 32.893534, 'longitude': -87.415333, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-qja6dq06,"{'latitude': 32.893534, 'longitude': -87.415333, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-m5ez9139,"{'latitude': 32.950156, 'longitude': -87.397294, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-e54m2368,"{'latitude': 32.950156, 'longitude': -87.397294, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-xfs4v052,"{'latitude': 32.950156, 'longitude': -87.397294, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-y0bqrz84,"{'latitude': 32.948795, 'longitude': -87.397268, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-9qzbhv51,"{'latitude': 32.948795, 'longitude': -87.397268, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-tdgegt09,"{'latitude': 32.948795, 'longitude': -87.397268, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-5c8mq134,"{'latitude': 32.952869, 'longitude': -87.397606, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-gnxw4z55,"{'latitude': 32.952869, 'longitude': -87.397606, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-tgjbek83,"{'latitude': 32.952869, 'longitude': -87.397606, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-m620x732,"{'latitude': 32.951498, 'longitude': -87.398914, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-1ft6wx13,"{'latitude': 32.951498, 'longitude': -87.398914, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-cvw2n214,"{'latitude': 32.951498, 'longitude': -87.398914, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-zq1mx593,"{'latitude': 32.950156, 'longitude': -87.397294, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-gfxk4647,"{'latitude': 32.950156, 'longitude': -87.397294, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-xh2j7j21,"{'latitude': 32.950156, 'longitude': -87.397294, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-ks1dtf19,"{'latitude': 32.948795, 'longitude': -87.397268, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-1fwekh16,"{'latitude': 32.948795, 'longitude': -87.397268, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-9rt3j753,"{'latitude': 32.948795, 'longitude': -87.397268, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-7785hh87,"{'latitude': 32.951498, 'longitude': -87.398914, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-hz2dx486,"{'latitude': 32.951498, 'longitude': -87.398914, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-vtepas23,"{'latitude': 32.951498, 'longitude': -87.398914, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-rnv8zy64,"{'latitude': 32.952869, 'longitude': -87.397606, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-thswhv93,"{'latitude': 32.952869, 'longitude': -87.397606, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-45ccfr37,"{'latitude': 32.952869, 'longitude': -87.397606, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-nvc23259,"{'latitude': 32.922166, 'longitude': -87.428895, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-wqar6p33,"{'latitude': 32.922166, 'longitude': -87.428895, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-dx0gq965,"{'latitude': 32.974426, 'longitude': -87.42694, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-7p6b0f84,"{'latitude': 32.922166, 'longitude': -87.428895, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-xj717074,"{'latitude': 32.974426, 'longitude': -87.42694, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-sy2byr29,"{'latitude': 32.974426, 'longitude': -87.42694, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-vv1cxe05,"{'latitude': 32.977665, 'longitude': -87.432705, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-ksbvzj33,"{'latitude': 32.898842, 'longitude': -87.446131, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-nmd04861,"{'latitude': 32.977665, 'longitude': -87.432705, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-swqy8984,"{'latitude': 32.898842, 'longitude': -87.446131, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-7bq7ta46,"{'latitude': 32.977665, 'longitude': -87.432705, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-b8eaj823,"{'latitude': 32.898842, 'longitude': -87.446131, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-y50cj881,"{'latitude': 32.893534, 'longitude': -87.415333, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-gmnmga42,"{'latitude': 32.957884, 'longitude': -87.432614, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-zzrx6210,"{'latitude': 32.893534, 'longitude': -87.415333, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-mc7e1926,"{'latitude': 32.893534, 'longitude': -87.415333, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-pq6zyv14,"{'latitude': 32.957884, 'longitude': -87.432614, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-fwa6ya28,"{'latitude': 32.957884, 'longitude': -87.432614, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-b8km3b07,"{'latitude': 32.950156, 'longitude': -87.397294, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-k9xppe69,"{'latitude': 32.950156, 'longitude': -87.397294, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-23e67720,"{'latitude': 32.950156, 'longitude': -87.397294, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-ve5nnk41,"{'latitude': 32.948795, 'longitude': -87.397268, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-ca93yq48,"{'latitude': 32.898842, 'longitude': -87.446131, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-h2dhsa47,"{'latitude': 32.948795, 'longitude': -87.397268, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-vj362w14,"{'latitude': 32.898842, 'longitude': -87.446131, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-es7pds73,"{'latitude': 32.948795, 'longitude': -87.397268, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-w9acp759,"{'latitude': 32.898842, 'longitude': -87.446131, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-whmz8x13,"{'latitude': 32.952869, 'longitude': -87.397606, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-2nk75n51,"{'latitude': 32.893534, 'longitude': -87.415333, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-3fmmy917,"{'latitude': 32.952869, 'longitude': -87.397606, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-xzzd9d28,"{'latitude': 32.893534, 'longitude': -87.415333, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-d80yrj89,"{'latitude': 32.952869, 'longitude': -87.397606, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-mn79w340,"{'latitude': 32.893534, 'longitude': -87.415333, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-77sm8654,"{'latitude': 32.951498, 'longitude': -87.398914, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-952xyk04,"{'latitude': 32.951498, 'longitude': -87.398914, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-qvp2b625,"{'latitude': 32.951498, 'longitude': -87.398914, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-r7wtw645,"{'latitude': 32.974426, 'longitude': -87.42694, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-af4kd337,"{'latitude': 32.974426, 'longitude': -87.42694, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-e93vk677,"{'latitude': 32.974426, 'longitude': -87.42694, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-wfn9hq08,"{'latitude': 32.977665, 'longitude': -87.432705, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-evchfr55,"{'latitude': 32.977665, 'longitude': -87.432705, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-pknybv69,"{'latitude': 32.977665, 'longitude': -87.432705, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-m84ema49,"{'latitude': 32.957884, 'longitude': -87.432614, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-7gqnrs66,"{'latitude': 32.957884, 'longitude': -87.432614, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-v5bjex06,"{'latitude': 32.957884, 'longitude': -87.432614, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-k9pn0a37,"{'latitude': 32.957884, 'longitude': -87.432614, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-2z241662,"{'latitude': 32.957884, 'longitude': -87.432614, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-2k5t0q25,"{'latitude': 32.957884, 'longitude': -87.432614, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-06dh4270,"{'latitude': 32.948795, 'longitude': -87.397268, 'type': 'nmdc:GeolocationValue'}"
nmdc:bsm-11-9z9nw974,"{'latitude': 32.948795, 'longitude': -87.397268, 'type': 'nmdc:GeolocationValue'}"
