biosample_id,latitude,longitude
nmdc:bsm-11-a1eg3441,40.201043,-112.497129
nmdc:bsm-11-bsedgx39,40.193323,-112.464547
nmdc:bsm-11-btwfj057,40.193323,-112.464547
nmdc:bsm-11-aga63314,40.193323,-112.464547
nmdc:bsm-11-wxxsep21,40.174021,-112.45284
nmdc:bsm-11-jx6a5v58,40.174021,-112.45284
nmdc:bsm-11-h3p3jq21,40.174021,-112.45284
nmdc:bsm-11-cpm0et14,40.15854,-112.521574
nmdc:bsm-11-zfcrje48,40.15854,-112.521574
nmdc:bsm-11-hgpy4c88,40.15854,-112.521574
nmdc:bsm-11-dm0ehq18,40.193323,-112.464547
nmdc:bsm-11-e6dzxz55,40.193323,-112.464547
nmdc:bsm-11-zpmamx57,40.193323,-112.464547
nmdc:bsm-11-veyvkt08,40.185938,-112.47248
nmdc:bsm-11-0x5m4z09,40.185938,-112.47248
nmdc:bsm-11-5pkzam51,40.185938,-112.47248
nmdc:bsm-11-06hvfb08,40.180775,-112.431854
nmdc:bsm-11-jgkwdd68,40.180775,-112.431854
nmdc:bsm-11-325rea35,40.180775,-112.431854
nmdc:bsm-11-09ad0019,40.205921,-112.430276
nmdc:bsm-11-zhxzwt61,40.205921,-112.430276
nmdc:bsm-11-1y6wsk73,40.205921,-112.430276
nmdc:bsm-11-5evy1p95,40.201043,-112.497129
nmdc:bsm-11-1amv9s56,40.201043,-112.497129
nmdc:bsm-11-14dtyj87,40.201043,-112.497129
nmdc:bsm-11-szx1n339,40.15854,-112.521574
nmdc:bsm-11-f3qz6240,40.15854,-112.521574
nmdc:bsm-11-t9nq6t47,40.15854,-112.521574
nmdc:bsm-11-dsjpzf30,40.174021,-112.45284
nmdc:bsm-11-1jbmeg10,40.174021,-112.45284
nmdc:bsm-11-zqnc8135,40.174021,-112.45284
nmdc:bsm-11-b824bx83,40.17372,-112.456712
nmdc:bsm-11-tsae2018,40.17372,-112.456712
nmdc:bsm-11-mqj1tx68,40.17372,-112.456712
nmdc:bsm-11-1eqt1z88,40.176674,-112.456785
nmdc:bsm-11-87eejc42,40.176674,-112.456785
nmdc:bsm-11-czab6w38,40.176674,-112.456785
nmdc:bsm-11-r6s2q213,40.175366,-112.453933
nmdc:bsm-11-f4bv4m63,40.175366,-112.453933
nmdc:bsm-11-ey53ch66,40.175366,-112.453933
nmdc:bsm-11-csy0zq41,40.15854,-112.521574
nmdc:bsm-11-2xgypy83,40.15854,-112.521574
nmdc:bsm-11-d9q2x379,40.15854,-112.521574
nmdc:bsm-11-7k45dr18,40.201043,-112.497129
nmdc:bsm-11-73ksyz06,40.201043,-112.497129
nmdc:bsm-11-akzbnq48,40.201043,-112.497129
nmdc:bsm-11-02kcw433,40.185938,-112.47248
nmdc:bsm-11-jn3q3q78,40.185938,-112.47248
nmdc:bsm-11-ba911g67,40.185938,-112.47248
nmdc:bsm-11-w7ed2053,40.17372,-112.456712
nmdc:bsm-11-956z3702,40.17372,-112.456712
nmdc:bsm-11-hmvc8526,40.17372,-112.456712
nmdc:bsm-11-eynqt083,40.174021,-112.45284
nmdc:bsm-11-yv15x714,40.174021,-112.45284
nmdc:bsm-11-0an3j196,40.174021,-112.45284
nmdc:bsm-11-6dvzy634,40.175366,-112.453933
nmdc:bsm-11-dspcmg09,40.175366,-112.453933
nmdc:bsm-11-qtrtxr10,40.175366,-112.453933
nmdc:bsm-11-ft3nrk36,40.176674,-112.456785
nmdc:bsm-11-d3qxex85,40.176674,-112.456785
nmdc:bsm-11-fb506c36,40.176674,-112.456785
nmdc:bsm-11-an416r59,40.180775,-112.431854
nmdc:bsm-11-hby4gk60,40.180775,-112.431854
nmdc:bsm-11-cd6b8620,40.180775,-112.431854
nmdc:bsm-11-wb6y6h46,40.193323,-112.464547
nmdc:bsm-11-78ypme67,40.193323,-112.464547
nmdc:bsm-11-ga4pzg44,40.193323,-112.464547
nmdc:bsm-11-h7he6961,40.205921,-112.430276
nmdc:bsm-11-vwe1m370,40.205921,-112.430276
nmdc:bsm-11-zaww0p21,40.205921,-112.430276
nmdc:bsm-11-gcbjwb76,40.15854,-112.521574
nmdc:bsm-11-n83n3w57,40.15854,-112.521574
nmdc:bsm-11-pyvymx04,40.15854,-112.521574
nmdc:bsm-11-hcvj6084,40.201043,-112.497129
nmdc:bsm-11-2bab6228,40.201043,-112.497129
nmdc:bsm-11-zq9wmy18,40.201043,-112.497129
nmdc:bsm-11-3y7t3789,40.180775,-112.431854
nmdc:bsm-11-7tbshv32,40.180775,-112.431854
nmdc:bsm-11-atbwfp62,40.180775,-112.431854
nmdc:bsm-11-g74tz953,40.193323,-112.464547
nmdc:bsm-11-8weatx75,40.193323,-112.464547
nmdc:bsm-11-de3z1v28,40.193323,-112.464547
nmdc:bsm-11-203z5687,40.205921,-112.430276
nmdc:bsm-11-v8hay996,40.205921,-112.430276
nmdc:bsm-11-b8kjba51,40.205921,-112.430276
nmdc:bsm-11-ycadkg19,40.175366,-112.453933
nmdc:bsm-11-a50ttd14,40.175366,-112.453933
nmdc:bsm-11-hg709493,40.17372,-112.456712
nmdc:bsm-11-85a7ah03,40.175366,-112.453933
nmdc:bsm-11-j228e936,40.17372,-112.456712
nmdc:bsm-11-g51jfb37,40.17372,-112.456712
nmdc:bsm-11-rqc62379,40.176674,-112.456785
nmdc:bsm-11-7ja19882,40.176674,-112.456785
nmdc:bsm-11-ahzd4b70,40.174021,-112.45284
nmdc:bsm-11-6cyf0w91,40.176674,-112.456785
nmdc:bsm-11-6r6fq529,40.174021,-112.45284
nmdc:bsm-11-g7166z33,40.174021,-112.45284
nmdc:bsm-11-115r6257,40.185938,-112.47248
nmdc:bsm-11-5vnff786,40.185938,-112.47248
nmdc:bsm-11-c0dh3449,40.185938,-112.47248
nmdc:bsm-11-qqzc7335,40.193323,-112.464547
nmdc:bsm-11-1t5ern24,40.193323,-112.464547
nmdc:bsm-11-z4chn358,40.193323,-112.464547
nmdc:bsm-11-y15qkm61,40.205921,-112.430276
nmdc:bsm-11-6tyz8r80,40.205921,-112.430276
nmdc:bsm-11-n20r2v04,40.205921,-112.430276
nmdc:bsm-11-913afz53,40.201043,-112.497129
nmdc:bsm-11-7zkvja05,40.201043,-112.497129
nmdc:bsm-11-j0c9zg58,40.201043,-112.497129
nmdc:bsm-11-f7ynrv66,40.15854,-112.521574
nmdc:bsm-11-431yfb94,40.15854,-112.521574
nmdc:bsm-11-ma3g5j81,40.15854,-112.521574
nmdc:bsm-11-9zxytz16,40.180775,-112.431854
nmdc:bsm-11-z3qm5080,40.180775,-112.431854
nmdc:bsm-11-87ymym19,40.180775,-112.431854
nmdc:bsm-11-fcn0qy69,40.185938,-112.47248
nmdc:bsm-11-5e6fsg75,40.185938,-112.47248
nmdc:bsm-11-v2ghkp33,40.185938,-112.47248
nmdc:bsm-11-57n0vs21,40.176674,-112.456785
nmdc:bsm-11-md33k746,40.176674,-112.456785
nmdc:bsm-11-tzycgb34,40.176674,-112.456785
nmdc:bsm-11-0h7ft579,40.17372,-112.456712
nmdc:bsm-11-1kpx8p74,40.17372,-112.456712
nmdc:bsm-11-zsnhbr93,40.17372,-112.456712
nmdc:bsm-11-wd5xcq09,40.174021,-112.45284
nmdc:bsm-11-9d3sv519,40.174021,-112.45284
nmdc:bsm-11-3h806636,40.174021,-112.45284
nmdc:bsm-11-rmbtq458,40.175366,-112.453933
nmdc:bsm-11-bg7j3y64,40.175366,-112.453933
nmdc:bsm-11-g39sns14,40.175366,-112.453933
nmdc:bsm-11-tx02pr37,40.193323,-112.464547
nmdc:bsm-11-x9m5rb80,40.193323,-112.464547
nmdc:bsm-11-eda67c69,40.174021,-112.45284
nmdc:bsm-11-4xams514,40.193323,-112.464547
nmdc:bsm-11-sw5axf27,40.174021,-112.45284
nmdc:bsm-11-mwf34624,40.174021,-112.45284
nmdc:bsm-11-sm5jk753,40.15854,-112.521574
nmdc:bsm-11-9cd2ce90,40.15854,-112.521574
nmdc:bsm-11-y19c7s92,40.15854,-112.521574
nmdc:bsm-11-dn22zt20,40.176674,-112.456785
nmdc:bsm-11-ppw74604,40.176674,-112.456785
nmdc:bsm-11-ra28xy74,40.176674,-112.456785
nmdc:bsm-11-81h24n81,40.185938,-112.47248
nmdc:bsm-11-26n20n70,40.185938,-112.47248
nmdc:bsm-11-dsnawg93,40.185938,-112.47248
nmdc:bsm-11-4wwx5e81,40.175366,-112.453933
nmdc:bsm-11-b7dywn16,40.175366,-112.453933
nmdc:bsm-11-rx8ve060,40.175366,-112.453933
nmdc:bsm-11-276f8m57,40.17372,-112.456712
nmdc:bsm-11-d03x1f58,40.17372,-112.456712
nmdc:bsm-11-b9qhhf14,40.17372,-112.456712
nmdc:bsm-11-3rbwrr59,40.201043,-112.497129
nmdc:bsm-11-qvm3bq92,40.201043,-112.497129
nmdc:bsm-11-grdf8n16,40.201043,-112.497129
nmdc:bsm-11-ytaewh96,40.180775,-112.431854
nmdc:bsm-11-qw4kk090,40.180775,-112.431854
nmdc:bsm-11-gk3swx76,40.180775,-112.431854
nmdc:bsm-11-pv0gc365,40.205921,-112.430276
nmdc:bsm-11-7ngzvw09,40.205921,-112.430276
nmdc:bsm-11-ym34cp57,40.205921,-112.430276
nmdc:bsm-11-4zcey690,35.982199,-84.212753
nmdc:bsm-11-7w8fc560,35.957646,-84.261838
nmdc:bsm-11-t2mwbn08,35.982199,-84.212753
nmdc:bsm-11-y2vhcg74,35.957646,-84.261838
nmdc:bsm-11-6er48k93,35.982199,-84.212753
nmdc:bsm-11-07ar1j63,35.957646,-84.261838
nmdc:bsm-11-vnaqgt29,35.955641,-84.221347
nmdc:bsm-11-2b47qb51,35.955641,-84.221347
nmdc:bsm-11-xa1na828,35.955641,-84.221347
nmdc:bsm-11-vgq0yh29,35.963926,-84.287233
nmdc:bsm-11-5w43fb15,35.965875,-84.230646
nmdc:bsm-11-q59tga92,35.963926,-84.287233
nmdc:bsm-11-j205y748,35.965875,-84.230646
nmdc:bsm-11-vgj9ms13,35.963926,-84.287233
nmdc:bsm-11-0kekqm16,35.965875,-84.230646
nmdc:bsm-11-b3e2sn19,35.965252,-84.286859
nmdc:bsm-11-v1pmee05,35.965252,-84.286859
nmdc:bsm-11-mqv6tx35,35.965252,-84.286859
nmdc:bsm-11-7w57t544,35.964418,-84.285882
nmdc:bsm-11-x60q3h76,35.964418,-84.285882
nmdc:bsm-11-5ygtze12,35.930248,-84.270109
nmdc:bsm-11-zhjvte52,35.964418,-84.285882
nmdc:bsm-11-pw3k9796,35.930248,-84.270109
nmdc:bsm-11-5hgpfe05,35.930248,-84.270109
nmdc:bsm-11-mz9qf024,35.964792,-84.278894
nmdc:bsm-11-aqnkzf17,35.964792,-84.278894
nmdc:bsm-11-1y4mvw72,35.916313,-84.263286
nmdc:bsm-11-4h7k1w40,35.964792,-84.278894
nmdc:bsm-11-r3ynwr11,35.916313,-84.263286
nmdc:bsm-11-kmgmhz19,35.916313,-84.263286
nmdc:bsm-11-8xswm629,35.955641,-84.221347
nmdc:bsm-11-3e1f3k53,35.955641,-84.221347
nmdc:bsm-11-jdjp0r24,35.955641,-84.221347
nmdc:bsm-11-4bvmzq44,35.955641,-84.221347
nmdc:bsm-11-skvjsq53,35.955641,-84.221347
nmdc:bsm-11-gwks5c30,35.955641,-84.221347
nmdc:bsm-11-rchh9h88,35.965875,-84.230646
nmdc:bsm-11-w2875212,35.965875,-84.230646
nmdc:bsm-11-kaqp5237,35.965875,-84.230646
nmdc:bsm-11-7624jn29,35.965875,-84.230646
nmdc:bsm-11-19z8hm83,35.965875,-84.230646
nmdc:bsm-11-1yz48307,35.965875,-84.230646
nmdc:bsm-11-tcd1bv23,35.982199,-84.212753
nmdc:bsm-11-gyyetp33,35.982199,-84.212753
nmdc:bsm-11-zh14q280,35.982199,-84.212753
nmdc:bsm-11-9bepmx86,35.982199,-84.212753
nmdc:bsm-11-063svk49,35.982199,-84.212753
nmdc:bsm-11-2bgtzv06,35.982199,-84.212753
nmdc:bsm-11-av0rry83,35.930248,-84.270109
nmdc:bsm-11-a36hrw39,35.930248,-84.270109
nmdc:bsm-11-vpvctg35,35.930248,-84.270109
nmdc:bsm-11-9aey8144,35.930248,-84.270109
nmdc:bsm-11-qkks8j25,35.930248,-84.270109
nmdc:bsm-11-rnbbj440,35.930248,-84.270109
nmdc:bsm-11-v66sg128,35.916313,-84.263286
nmdc:bsm-11-s2e0m503,35.916313,-84.263286
nmdc:bsm-11-1pqb6b14,35.916313,-84.263286
nmdc:bsm-11-b3vd6m87,35.916313,-84.263286
nmdc:bsm-11-fbyr0w63,35.916313,-84.263286
nmdc:bsm-11-1h2cv511,35.916313,-84.263286
nmdc:bsm-11-72tqcx35,35.964792,-84.278894
nmdc:bsm-11-0fg7rn04,35.964792,-84.278894
nmdc:bsm-11-3sf7tr72,35.964792,-84.278894
nmdc:bsm-11-x70qj124,35.964792,-84.278894
nmdc:bsm-11-s2857j78,35.964792,-84.278894
nmdc:bsm-11-bvnp5w79,35.964792,-84.278894
nmdc:bsm-11-wbt73h96,35.964418,-84.285882
nmdc:bsm-11-0f4qbv31,35.964418,-84.285882
nmdc:bsm-11-srwv3546,35.964418,-84.285882
nmdc:bsm-11-9sp0ax37,35.964418,-84.285882
nmdc:bsm-11-gdnwzb48,35.964418,-84.285882
nmdc:bsm-11-7v3xtx04,35.964418,-84.285882
nmdc:bsm-11-eefazf76,35.965252,-84.286859
nmdc:bsm-11-nqr78n14,35.965252,-84.286859
nmdc:bsm-11-vvxkte89,35.965252,-84.286859
nmdc:bsm-11-d6m9y981,35.965252,-84.286859
nmdc:bsm-11-3y53nf15,35.965252,-84.286859
nmdc:bsm-11-6p2y9y46,35.965252,-84.286859
nmdc:bsm-11-y259ts72,35.963926,-84.287233
nmdc:bsm-11-2h1bv722,35.963926,-84.287233
nmdc:bsm-11-yer2zw72,35.963926,-84.287233
nmdc:bsm-11-gy377y54,35.963926,-84.287233
nmdc:bsm-11-8h1a1021,35.963926,-84.287233
nmdc:bsm-11-2vk3ed42,35.963926,-84.287233
nmdc:bsm-11-ncyrk960,35.957646,-84.261838
nmdc:bsm-11-s4tek592,35.957646,-84.261838
nmdc:bsm-11-k1t28a88,35.957646,-84.261838
nmdc:bsm-11-9zbj6b58,35.957646,-84.261838
nmdc:bsm-11-g9kjkv20,35.957646,-84.261838
nmdc:bsm-11-zyhk8g66,35.957646,-84.261838
nmdc:bsm-11-argnjn53,35.982199,-84.212753
nmdc:bsm-11-nd4zcw59,35.982199,-84.212753
nmdc:bsm-11-sy2stn94,35.982199,-84.212753
nmdc:bsm-11-z6js6q42,35.965875,-84.230646
nmdc:bsm-11-e4tg5v10,35.965875,-84.230646
nmdc:bsm-11-9qrawr49,35.965875,-84.230646
nmdc:bsm-11-q7ddp474,35.930248,-84.270109
nmdc:bsm-11-7mf3wa05,35.930248,-84.270109
nmdc:bsm-11-d20caw62,35.930248,-84.270109
nmdc:bsm-11-6xss0q44,35.916313,-84.263286
nmdc:bsm-11-6jnt2k72,35.916313,-84.263286
nmdc:bsm-11-6g3jws52,35.916313,-84.263286
nmdc:bsm-11-mwqq3531,35.907944,-84.275214
nmdc:bsm-11-tq21xp40,35.907944,-84.275214
nmdc:bsm-11-hzedzp03,35.907944,-84.275214
nmdc:bsm-11-1jtev689,35.938227,-84.32368
nmdc:bsm-11-qhve6m36,35.938227,-84.32368
nmdc:bsm-11-kwnj9c33,35.938227,-84.32368
nmdc:bsm-11-ayj4rf18,35.964418,-84.285882
nmdc:bsm-11-vg4xae17,35.964418,-84.285882
nmdc:bsm-11-r12h9d70,35.964418,-84.285882
nmdc:bsm-11-431wyv94,35.963926,-84.287233
nmdc:bsm-11-c0wccn75,35.963926,-84.287233
nmdc:bsm-11-f0srgs16,35.963926,-84.287233
nmdc:bsm-11-ge39rg77,35.982199,-84.212753
nmdc:bsm-11-zfbnas51,35.982199,-84.212753
nmdc:bsm-11-9rmqm198,35.982199,-84.212753
nmdc:bsm-11-9na4s855,35.965875,-84.230646
nmdc:bsm-11-vxsyq034,35.965875,-84.230646
nmdc:bsm-11-22rvn024,35.965875,-84.230646
nmdc:bsm-11-1a77a924,35.938227,-84.32368
nmdc:bsm-11-sqckmd04,35.938227,-84.32368
nmdc:bsm-11-06bhy091,35.938227,-84.32368
nmdc:bsm-11-xwre1x68,35.964792,-84.278894
nmdc:bsm-11-788zjk23,35.964792,-84.278894
nmdc:bsm-11-af88zh71,35.964792,-84.278894
nmdc:bsm-11-n5ar5p23,35.963926,-84.287233
nmdc:bsm-11-v2h7e410,35.963926,-84.287233
nmdc:bsm-11-d7c60b81,35.963926,-84.287233
nmdc:bsm-11-dzra0c34,35.965252,-84.286859
nmdc:bsm-11-d7vz3563,35.965252,-84.286859
nmdc:bsm-11-fs5xxr20,35.965252,-84.286859
nmdc:bsm-11-cv3v6w50,35.930248,-84.270109
nmdc:bsm-11-v64sr513,35.930248,-84.270109
nmdc:bsm-11-7b353j19,35.930248,-84.270109
nmdc:bsm-11-wr88fz56,35.916313,-84.263286
nmdc:bsm-11-0s62j636,35.916313,-84.263286
nmdc:bsm-11-89627573,35.916313,-84.263286
nmdc:bsm-11-epzey677,35.907944,-84.275214
nmdc:bsm-11-aawfj824,35.907944,-84.275214
nmdc:bsm-11-xs2j9418,35.907944,-84.275214
nmdc:bsm-11-88ybpx66,35.907944,-84.275214
nmdc:bsm-11-a0k3h327,35.907944,-84.275214
nmdc:bsm-11-7e7jn766,35.907944,-84.275214
nmdc:bsm-11-qq07h160,35.916313,-84.263286
nmdc:bsm-11-dsq4gq73,35.916313,-84.263286
nmdc:bsm-11-ra0yxr09,35.916313,-84.263286
nmdc:bsm-11-45t07p19,35.930248,-84.270109
nmdc:bsm-11-genn8v26,35.930248,-84.270109
nmdc:bsm-11-p4ee4105,35.930248,-84.270109
nmdc:bsm-11-2anayn90,35.964792,-84.278894
nmdc:bsm-11-354m9d76,35.964792,-84.278894
nmdc:bsm-11-wxf2y842,35.964792,-84.278894
nmdc:bsm-11-5z4jnn29,35.964418,-84.285882
nmdc:bsm-11-40g2k584,35.964418,-84.285882
nmdc:bsm-11-a7v1hy91,35.964418,-84.285882
nmdc:bsm-11-539y5r95,35.965252,-84.286859
nmdc:bsm-11-ewtr7w27,35.965252,-84.286859
nmdc:bsm-11-0hjwvs60,35.965252,-84.286859
nmdc:bsm-11-ne9s0t16,35.963926,-84.287233
nmdc:bsm-11-ajjazx03,35.963926,-84.287233
nmdc:bsm-11-zmegyz62,35.963926,-84.287233
nmdc:bsm-11-4zgx9783,35.982199,-84.212753
nmdc:bsm-11-bbk2n204,35.982199,-84.212753
nmdc:bsm-11-ar8fqr07,35.982199,-84.212753
nmdc:bsm-11-qmh6d611,35.965875,-84.230646
nmdc:bsm-11-zzdpcm17,35.965875,-84.230646
nmdc:bsm-11-srsray11,35.965875,-84.230646
nmdc:bsm-11-8rkzet19,35.938227,-84.32368
nmdc:bsm-11-hrfgsr73,35.938227,-84.32368
nmdc:bsm-11-q1s43e08,35.938227,-84.32368
nmdc:bsm-11-smg08081,29.703861,-81.956817
nmdc:bsm-11-cdejn804,29.703861,-81.956817
nmdc:bsm-11-bm1jqp03,29.703861,-81.956817
nmdc:bsm-11-2940sv11,29.694993,-81.947419
nmdc:bsm-11-cd9d1p94,29.694993,-81.947419
nmdc:bsm-11-s873kw28,29.694993,-81.947419
nmdc:bsm-11-8z8r7x29,29.684075,-81.959108
nmdc:bsm-11-r9njer83,29.684075,-81.959108
nmdc:bsm-11-xa4tv003,29.684075,-81.959108
nmdc:bsm-11-egv87a33,29.686609,-81.983
nmdc:bsm-11-km722x15,29.686609,-81.983
nmdc:bsm-11-babae815,29.686609,-81.983
nmdc:bsm-11-17djvx32,29.703861,-81.956817
nmdc:bsm-11-zcsedq64,29.703861,-81.956817
nmdc:bsm-11-arkmrp89,29.703861,-81.956817
nmdc:bsm-11-7rx3y818,29.684075,-81.959108
nmdc:bsm-11-989sak83,29.684075,-81.959108
nmdc:bsm-11-m4mem724,29.684075,-81.959108
nmdc:bsm-11-f64b8z78,29.686609,-81.983
nmdc:bsm-11-918ytj43,29.694993,-81.947419
nmdc:bsm-11-jvt4f782,29.684075,-81.959108
nmdc:bsm-11-wm1pvp43,29.684075,-81.959108
nmdc:bsm-11-3p154x45,29.684075,-81.959108
nmdc:bsm-11-6f41wf95,29.694993,-81.947419
nmdc:bsm-11-162tdx86,29.686609,-81.983
nmdc:bsm-11-fcc53m44,29.694993,-81.947419
nmdc:bsm-11-83d4x272,29.703861,-81.956817
nmdc:bsm-11-qe371x90,29.703861,-81.956817
nmdc:bsm-11-rc79q327,29.703861,-81.956817
nmdc:bsm-11-8t01mc82,29.689482,-81.960693
nmdc:bsm-11-tbqpd657,29.689482,-81.960693
nmdc:bsm-11-xggkyc92,29.689482,-81.960693
nmdc:bsm-11-aeajzc47,29.702914,-82.008881
nmdc:bsm-11-ntghhr42,29.702914,-82.008881
nmdc:bsm-11-4xej9747,29.702914,-82.008881
nmdc:bsm-11-ffqbp661,29.692504,-81.989891
nmdc:bsm-11-3saj3k49,29.692504,-81.989891
nmdc:bsm-11-em06v138,29.692504,-81.989891
nmdc:bsm-11-wzzc6x36,29.693584,-81.992056
nmdc:bsm-11-vzensk31,29.693584,-81.992056
nmdc:bsm-11-4w55pv86,29.693584,-81.992056
nmdc:bsm-11-z9mxzp58,29.722597,-81.985527
nmdc:bsm-11-8v7bg406,29.722597,-81.985527
nmdc:bsm-11-czx67y26,29.722597,-81.985527
nmdc:bsm-11-zewrmr29,29.689482,-81.960693
nmdc:bsm-11-9v2ncy77,29.689482,-81.960693
nmdc:bsm-11-ff530672,29.689482,-81.960693
nmdc:bsm-11-vr7ftq61,29.694993,-81.947419
nmdc:bsm-11-f60d6h63,29.694993,-81.947419
nmdc:bsm-11-8q3twd36,29.694993,-81.947419
nmdc:bsm-11-zsjss661,29.702914,-82.008881
nmdc:bsm-11-n9jexa26,29.702914,-82.008881
nmdc:bsm-11-wgve8t68,29.702914,-82.008881
nmdc:bsm-11-wsmkg744,29.696568,-82.02558
nmdc:bsm-11-41cym762,29.696568,-82.02558
nmdc:bsm-11-mw4w3344,29.688969,-81.991102
nmdc:bsm-11-9th4bw75,29.688969,-81.991102
nmdc:bsm-11-82986e40,29.688969,-81.991102
nmdc:bsm-11-2mzm9q64,29.691969,-81.992063
nmdc:bsm-11-sr1m9y41,29.691969,-81.992063
nmdc:bsm-11-6j2nm125,29.691969,-81.992063
nmdc:bsm-11-fs8hh246,29.703861,-81.956817
nmdc:bsm-11-q8zjf902,29.703861,-81.956817
nmdc:bsm-11-36wstz22,29.703861,-81.956817
nmdc:bsm-11-bb3y8320,29.688969,-81.991102
nmdc:bsm-11-w9mnbg73,29.688969,-81.991102
nmdc:bsm-11-mzjmz333,29.688969,-81.991102
nmdc:bsm-11-1n4rp732,29.694993,-81.947419
nmdc:bsm-11-x12v3h14,29.722597,-81.985527
nmdc:bsm-11-k5ddnv16,29.694993,-81.947419
nmdc:bsm-11-fvbt5c30,29.722597,-81.985527
nmdc:bsm-11-jpt2j908,29.694993,-81.947419
nmdc:bsm-11-hjfgex58,29.722597,-81.985527
nmdc:bsm-11-5rrzrq96,29.693584,-81.992056
nmdc:bsm-11-1yvrq358,29.693584,-81.992056
nmdc:bsm-11-nvvxyr45,29.691969,-81.992063
nmdc:bsm-11-4t2dxg62,29.693584,-81.992056
nmdc:bsm-11-4714r978,29.691969,-81.992063
nmdc:bsm-11-qexh2n93,29.691969,-81.992063
nmdc:bsm-11-6tvfdk08,29.689482,-81.960693
nmdc:bsm-11-7kx91c65,29.689482,-81.960693
nmdc:bsm-11-rphx2627,29.689482,-81.960693
nmdc:bsm-11-dvrhkj40,29.702914,-82.008881
nmdc:bsm-11-hyjdg288,29.702914,-82.008881
nmdc:bsm-11-e8g6r439,29.702914,-82.008881
nmdc:bsm-11-jyfp7b87,29.696568,-82.02558
nmdc:bsm-11-5k6bg672,29.696568,-82.02558
nmdc:bsm-11-0bnpdx15,29.696568,-82.02558
nmdc:bsm-11-cs0cgq51,29.702914,-82.008881
nmdc:bsm-11-8ep0r524,29.702914,-82.008881
nmdc:bsm-11-bg6edr07,29.702914,-82.008881
nmdc:bsm-11-57t2q620,29.694993,-81.947419
nmdc:bsm-11-n2dcde81,29.694993,-81.947419
nmdc:bsm-11-ecmkpm64,29.694993,-81.947419
nmdc:bsm-11-1x9ae596,29.703861,-81.956817
nmdc:bsm-11-wc90fq94,29.703861,-81.956817
nmdc:bsm-11-2krtwg33,29.703861,-81.956817
nmdc:bsm-11-qy9hxg28,29.693584,-81.992056
nmdc:bsm-11-ebezxn49,29.693584,-81.992056
nmdc:bsm-11-3hnk5z09,29.693584,-81.992056
nmdc:bsm-11-e5cqsx56,29.688969,-81.991102
nmdc:bsm-11-gkrb3242,29.688969,-81.991102
nmdc:bsm-11-tarb6273,29.691969,-81.992063
nmdc:bsm-11-p4q6xt88,29.688969,-81.991102
nmdc:bsm-11-3yv0h954,29.691969,-81.992063
nmdc:bsm-11-xvkn5v50,29.691969,-81.992063
nmdc:bsm-11-74hge930,29.692504,-81.989891
nmdc:bsm-11-tv5vcx51,29.692504,-81.989891
nmdc:bsm-11-erygw940,29.692504,-81.989891
nmdc:bsm-11-fn7t9059,29.703861,-81.956817
nmdc:bsm-11-z45tdn03,29.703861,-81.956817
nmdc:bsm-11-df076815,29.703861,-81.956817
nmdc:bsm-11-9349v726,29.694993,-81.947419
nmdc:bsm-11-s6add042,29.694993,-81.947419
nmdc:bsm-11-9g7k9a53,29.694993,-81.947419
nmdc:bsm-11-dpbngs17,29.702914,-82.008881
nmdc:bsm-11-q3k79374,29.702914,-82.008881
nmdc:bsm-11-q1nk0x30,29.702914,-82.008881
nmdc:bsm-11-mpfb8x32,29.693584,-81.992056
nmdc:bsm-11-hg28rr34,29.693584,-81.992056
nmdc:bsm-11-bzja9p65,29.693584,-81.992056
nmdc:bsm-11-9xhp3479,29.692504,-81.989891
nmdc:bsm-11-3nap8s42,29.692504,-81.989891
nmdc:bsm-11-ea037p39,29.692504,-81.989891
nmdc:bsm-11-g1nbmp64,29.691969,-81.992063
nmdc:bsm-11-w5xfh008,29.691969,-81.992063
nmdc:bsm-11-avmcty05,29.691969,-81.992063
nmdc:bsm-11-5pe95587,29.687219,-81.969684
nmdc:bsm-11-1rm17e70,29.687219,-81.969684
nmdc:bsm-11-mpz7dn21,29.687219,-81.969684
nmdc:bsm-11-2phkb281,29.696568,-82.02558
nmdc:bsm-11-twpzz118,29.696568,-82.02558
nmdc:bsm-11-t179p633,29.696568,-82.02558
nmdc:bsm-11-z28r1479,29.703861,-81.956817
nmdc:bsm-11-r6nqsf44,29.703861,-81.956817
nmdc:bsm-11-g3n8as10,29.703861,-81.956817
nmdc:bsm-11-2h512j54,29.694993,-81.947419
nmdc:bsm-11-ba0s6596,29.694993,-81.947419
nmdc:bsm-11-pgh5ma40,29.702914,-82.008881
nmdc:bsm-11-ds6a9k31,29.694993,-81.947419
nmdc:bsm-11-y14n1w95,29.702914,-82.008881
nmdc:bsm-11-wxz97h13,29.684075,-81.959108
nmdc:bsm-11-9dnc2f35,29.684075,-81.959108
nmdc:bsm-11-0f7w3426,29.684075,-81.959108
nmdc:bsm-11-3vqa5d91,29.691969,-81.992063
nmdc:bsm-11-4rgh7814,29.691969,-81.992063
nmdc:bsm-11-s79z4e10,29.688969,-81.991102
nmdc:bsm-11-m75zjn48,29.691969,-81.992063
nmdc:bsm-11-kbfj3336,29.688969,-81.991102
nmdc:bsm-11-k4w1es71,29.688969,-81.991102
nmdc:bsm-11-d60bb140,29.693584,-81.992056
nmdc:bsm-11-r0tdr340,29.692504,-81.989891
